t_sec,ecg
0.0,0.049285888671875
0.006667,0.499786376953125
0.013333,0.0008544921875
0.02,0.101348876953125
0.026667,0.00018310546875
0.033333,-0.000213623046875
0.04,-0.000213623046875
0.046667,0.296661376953125
0.053333,0.0780029296875
0.06,0.000579833984375
0.066667,0.312286376953125
0.073333,0.0321044921875
0.08,0.031280517578125
0.086667,0.039093017578125
0.093333,0.054718017578125
0.1,0.062530517578125
0.106667,0.062530517578125
0.113333,0.046905517578125
0.12,0.023468017578125
0.126667,-0.007781982421875
0.133333,-0.0390625
0.14,-0.0703125
0.146667,-0.09375
0.153333,-0.1015625
0.16,-0.109375
0.166667,-0.1015625
0.173333,-0.09375
0.18,-0.078125
0.186667,-0.046875
0.193333,-0.015625
0.2,0.0078125
0.206667,0.031280517578125
0.213333,0.046905517578125
0.22,0.054718017578125
0.226667,0.054718017578125
0.233333,0.046905517578125
0.24,0.039093017578125
0.246667,0.039093017578125
0.253333,0.039093017578125
0.26,0.039093017578125
0.266667,0.039093017578125
0.273333,0.039093017578125
0.28,0.039093017578125
0.286667,0.031280517578125
0.293333,0.007843017578125
0.3,-0.023406982421875
0.306667,-0.0625
0.313333,-0.1015625
0.32,-0.1328125
0.326667,-0.1640625
0.333333,-0.203125
0.34,-0.3046875
0.346667,-0.3046875
0.353333,-0.171875
0.36,0.4375
0.366667,0.921905517578125
0.373333,0.921905517578125
0.38,0.890655517578125
0.386667,0.226593017578125
0.393333,-0.906219482421875
0.4,0.5859375
0.406667,0.5859375
0.413333,0.7421875
0.42,-0.890625
0.426667,-0.5546875
0.433333,-0.390625
0.44,-0.3515625
0.446667,-0.3125
0.453333,-0.1953125
0.46,-0.0625
0.466667,0.0
0.473333,3.0517578125e-05
0.48,-0.007781982421875
0.486667,-0.0234375
0.493333,-0.0234375
0.5,-0.03125
0.506667,-0.03125
0.513333,-0.0390625
0.52,-0.046875
0.526667,-0.0703125
0.533333,-0.0859375
0.54,-0.09375
0.546667,-0.09375
0.553333,-0.078125
0.56,-0.0625
0.566667,-0.0390625
0.573333,-0.015625
0.58,0.015625
0.586667,0.046905517578125
0.593333,0.093780517578125
0.6,0.132843017578125
0.606667,0.171905517578125
0.613333,0.195343017578125
0.62,0.218780517578125
0.626667,0.242218017578125
0.633333,0.265655517578125
0.64,0.296905517578125
0.646667,0.312530517578125
0.653333,0.289093017578125
0.66,0.226593017578125
0.666667,0.164093017578125
0.673333,0.101593017578125
0.68,0.046905517578125
0.686667,-0.007781982421875
0.693333,-0.0625
0.7,-0.1171875
0.706667,-0.1484375
0.713333,-0.140625
0.72,-0.1171875
0.726667,-0.09375
0.733333,-0.09375
0.74,-0.09375
0.746667,-0.09375
0.753333,-0.0859375
0.76,-0.078125
0.766667,-0.078125
0.773333,-0.078125
0.78,-0.0625
0.786667,-0.03125
0.793333,0.0078125
0.8,0.039093017578125
0.806667,0.054718017578125
0.813333,0.046905517578125
0.82,0.023468017578125
0.826667,0.007843017578125
0.833333,-0.015594482421875
0.84,-0.046875
0.846667,-0.0859375
0.853333,-0.125
0.86,-0.1484375
0.866667,-0.1484375
0.873333,-0.1328125
0.88,-0.1015625
0.886667,-0.078125
0.893333,-0.046875
0.9,-0.03125
0.906667,-0.03125
0.913333,-0.0234375
0.92,-0.015625
0.926667,-0.0234375
0.933333,-0.0390625
0.94,-0.0625
0.946667,-0.0859375
0.953333,-0.09375
0.96,-0.0859375
0.966667,-0.0703125
0.973333,-0.0390625
0.98,-0.0078125
0.986667,0.0234375
0.993333,0.054718017578125
1.0,0.070343017578125
1.006667,0.085968017578125
1.013333,0.085968017578125
1.02,0.078155517578125
1.026667,0.062530517578125
1.033333,0.046905517578125
1.04,0.031280517578125
1.046667,0.015655517578125
1.053333,0.015655517578125
1.06,3.0517578125e-05
1.066667,-0.140594482421875
1.073333,-0.140625
1.08,-0.0546875
1.086667,0.3828125
1.093333,-0.851531982421875
1.1,-0.445281982421875
1.106667,-0.445281982421875
1.113333,-0.726531982421875
1.12,0.382843017578125
1.126667,-0.671844482421875
1.133333,0.890625
1.14,0.890625
1.146667,-0.921875
1.153333,-0.53125
1.16,-0.2109375
1.166667,-0.046875
1.173333,0.03125
1.18,0.117218017578125
1.186667,0.265655517578125
1.193333,0.359405517578125
1.2,0.359405517578125
1.206667,0.343780517578125
1.213333,0.312530517578125
1.22,0.281280517578125
1.226667,0.257843017578125
1.233333,0.250030517578125
1.24,0.257843017578125
1.246667,0.265655517578125
1.253333,0.265655517578125
1.26,0.281280517578125
1.266667,0.335968017578125
1.273333,0.398468017578125
1.28,0.468780517578125
1.286667,0.539093017578125
1.293333,0.609405517578125
1.3,0.679718017578125
1.306667,0.750030517578125
1.313333,0.796905517578125
1.32,0.828155517578125
1.326667,0.843780517578125
1.333333,0.867218017578125
1.34,0.890655517578125
1.346667,0.906280517578125
1.353333,0.906280517578125
1.36,0.875030517578125
1.366667,0.843780517578125
1.373333,0.812530517578125
1.38,0.773468017578125
1.386667,0.703155517578125
1.393333,0.601593017578125
1.4,0.484405517578125
1.406667,0.367218017578125
1.413333,0.273468017578125
1.42,0.195343017578125
1.426667,0.109405517578125
1.433333,0.046905517578125
1.44,-0.007781982421875
1.446667,-0.03125
1.453333,-0.03125
1.46,-0.015625
1.466667,-0.0078125
1.473333,0.0
1.48,0.007843017578125
1.486667,0.023468017578125
1.493333,0.039093017578125
1.5,0.031280517578125
1.506667,0.015655517578125
1.513333,-0.015594482421875
1.52,-0.0390625
1.526667,-0.0625
1.533333,-0.0703125
1.54,-0.078125
1.546667,-0.078125
1.553333,-0.0703125
1.56,-0.0390625
1.566667,0.0
1.573333,0.039093017578125
1.58,0.062530517578125
1.586667,0.070343017578125
1.593333,0.054718017578125
1.6,0.023468017578125
1.606667,-0.007781982421875
1.613333,-0.0390625
1.62,-0.0625
1.626667,-0.09375
1.633333,-0.1171875
1.64,-0.125
1.646667,-0.1171875
1.653333,-0.09375
1.66,-0.0703125
1.666667,-0.046875
1.673333,-0.03125
1.68,-0.015625
1.686667,0.0078125
1.693333,0.031280517578125
1.7,0.054718017578125
1.706667,0.070343017578125
1.713333,0.085968017578125
1.72,0.093780517578125
1.726667,0.093780517578125
1.733333,0.078155517578125
1.74,0.039093017578125
1.746667,-0.007781982421875
1.753333,-0.0625
1.76,-0.1015625
1.766667,-0.1328125
1.773333,-0.1640625
1.78,-0.203125
1.786667,-0.328125
1.793333,-0.328125
1.8,-0.078125
1.806667,0.640625
1.813333,-0.874969482421875
1.82,-0.874969482421875
1.826667,-0.984344482421875
1.833333,0.351593017578125
1.84,-0.648406982421875
1.846667,0.90625
1.853333,0.90625
1.86,-0.984375
1.866667,-0.734375
1.873333,-0.484375
1.88,-0.3359375
1.886667,-0.21875
1.893333,-0.125
1.9,-0.0859375
1.906667,-0.078125
1.913333,-0.0625
1.92,-0.015625
1.926667,0.0078125
1.933333,0.023468017578125
1.94,0.039093017578125
1.946667,0.046905517578125
1.953333,0.062530517578125
1.96,0.078155517578125
1.966667,0.093780517578125
1.973333,0.132843017578125
1.98,0.156280517578125
1.986667,0.179718017578125
1.993333,0.195343017578125
2.0,0.203155517578125
2.006667,0.210968017578125
2.013333,0.234405517578125
2.02,0.289093017578125
2.026667,0.351593017578125
2.033333,0.406280517578125
2.04,0.460968017578125
2.046667,0.500030517578125
2.053333,0.539093017578125
2.06,0.585968017578125
2.066667,0.601593017578125
2.073333,0.578155517578125
2.08,0.539093017578125
2.086667,0.492218017578125
2.093333,0.437530517578125
2.1,0.382843017578125
2.106667,0.320343017578125
2.113333,0.257843017578125
2.12,0.195343017578125
2.126667,0.132843017578125
2.133333,0.078155517578125
2.14,0.031280517578125
2.146667,3.0517578125e-05
2.153333,-0.015594482421875
2.16,-0.0234375
2.166667,-0.03125
2.173333,-0.046875
2.18,-0.0625
2.186667,-0.0625
2.193333,-0.0625
2.2,-0.0546875
2.206667,-0.046875
2.213333,-0.046875
2.22,-0.0390625
2.226667,-0.0390625
2.233333,-0.0390625
2.24,-0.0390625
2.246667,-0.0390625
2.253333,-0.0390625
2.26,-0.0390625
2.266667,-0.03125
2.273333,-0.03125
2.28,-0.015625
2.286667,-0.0078125
2.293333,0.0
2.3,-0.007781982421875
2.306667,-0.0234375
2.313333,-0.0390625
2.32,-0.046875
2.326667,-0.0546875
2.333333,-0.0546875
2.34,-0.0546875
2.346667,-0.0546875
2.353333,-0.046875
2.36,-0.046875
2.366667,-0.0390625
2.373333,-0.03125
2.38,-0.03125
2.386667,-0.03125
2.393333,-0.0390625
2.4,-0.0390625
2.406667,-0.03125
2.413333,-0.0078125
2.42,0.0234375
2.426667,0.046905517578125
2.433333,0.062530517578125
2.44,0.085968017578125
2.446667,0.109405517578125
2.453333,0.132843017578125
2.46,0.140655517578125
2.466667,0.125030517578125
2.473333,0.101593017578125
2.48,0.062530517578125
2.486667,0.023468017578125
2.493333,-0.015594482421875
2.5,-0.0625
2.506667,-0.109375
2.513333,-0.2578125
2.52,-0.2578125
2.526667,0.046875
2.533333,0.781280517578125
2.54,-0.781219482421875
2.546667,-0.781219482421875
2.553333,-0.960906982421875
2.56,0.359405517578125
2.566667,-0.507781982421875
2.573333,-0.8828125
2.58,-0.8828125
2.586667,-0.7578125
2.593333,-0.546875
2.6,-0.4296875
2.606667,-0.3828125
2.613333,-0.3046875
2.62,-0.1953125
2.626667,-0.125
2.633333,-0.125
2.64,-0.1171875
2.646667,-0.109375
2.653333,-0.0703125
2.66,-0.03125
2.666667,-0.015625
2.673333,0.0
2.68,0.007843017578125
2.686667,3.0517578125e-05
2.693333,3.0517578125e-05
2.7,0.015655517578125
2.706667,0.031280517578125
2.713333,0.062530517578125
2.72,0.109405517578125
2.726667,0.171905517578125
2.733333,0.226593017578125
2.74,0.296905517578125
2.746667,0.359405517578125
2.753333,0.421905517578125
2.76,0.484405517578125
2.766667,0.539093017578125
2.773333,0.562530517578125
2.78,0.570343017578125
2.786667,0.570343017578125
2.793333,0.562530517578125
2.8,0.546905517578125
2.806667,0.523468017578125
2.813333,0.484405517578125
2.82,0.437530517578125
2.826667,0.390655517578125
2.833333,0.335968017578125
2.84,0.281280517578125
2.846667,0.218780517578125
2.853333,0.148468017578125
2.86,0.085968017578125
2.866667,0.023468017578125
2.873333,-0.015594482421875
2.88,-0.046875
2.886667,-0.0703125
2.893333,-0.078125
2.9,-0.0625
2.906667,-0.03125
2.913333,-0.015625
2.92,-0.0078125
2.926667,-0.0234375
2.933333,-0.046875
2.94,-0.0703125
2.946667,-0.078125
2.953333,-0.078125
2.96,-0.078125
2.966667,-0.0625
2.973333,-0.0546875
2.98,-0.046875
2.986667,-0.0390625
2.993333,-0.03125
3.0,-0.015625
3.006667,-0.0078125
3.013333,0.0
3.02,-0.007781982421875
3.026667,-0.015625
3.033333,-0.03125
3.04,-0.046875
3.046667,-0.0546875
3.053333,-0.0625
3.06,-0.0625
3.066667,-0.0625
3.073333,-0.0625
3.08,-0.0703125
3.086667,-0.0625
3.093333,-0.0390625
3.1,-0.0234375
3.106667,-0.0234375
3.113333,-0.03125
3.12,-0.0546875
3.126667,-0.0625
3.133333,-0.03125
3.14,0.0078125
3.146667,0.054718017578125
3.153333,0.085968017578125
3.16,0.109405517578125
3.166667,0.148468017578125
3.173333,0.179718017578125
3.18,0.203155517578125
3.186667,0.203155517578125
3.193333,0.171905517578125
3.2,0.132843017578125
3.206667,0.093780517578125
3.213333,0.046905517578125
3.22,3.0517578125e-05
3.226667,-0.039031982421875
3.233333,-0.0703125
3.24,-0.0859375
3.246667,-0.1015625
3.253333,-0.1015625
3.26,0.0546875
3.266667,0.562530517578125
3.273333,-0.859344482421875
3.28,-0.632781982421875
3.286667,-0.632781982421875
3.293333,0.906280517578125
3.3,-0.039031982421875
3.306667,-0.7578125
3.313333,-0.9921875
3.32,-0.9921875
3.326667,-0.7734375
3.333333,-0.3984375
3.34,-0.1484375
3.346667,-0.046875
3.353333,-0.015625
3.36,-0.015625
3.366667,-0.015625
3.373333,0.0234375
3.38,0.109405517578125
3.386667,0.148468017578125
3.393333,0.171905517578125
3.4,0.187530517578125
3.406667,0.203155517578125
3.413333,0.218780517578125
3.42,0.226593017578125
3.426667,0.234405517578125
3.433333,0.242218017578125
3.44,0.250030517578125
3.446667,0.250030517578125
3.453333,0.273468017578125
3.46,0.304718017578125
3.466667,0.343780517578125
3.473333,0.382843017578125
3.48,0.429718017578125
3.486667,0.484405517578125
3.493333,0.539093017578125
3.5,0.593780517578125
3.506667,0.625030517578125
3.513333,0.640655517578125
3.52,0.648468017578125
3.526667,0.648468017578125
3.533333,0.648468017578125
3.54,0.648468017578125
3.546667,0.632843017578125
3.553333,0.601593017578125
3.56,0.531280517578125
3.566667,0.437530517578125
3.573333,0.343780517578125
3.58,0.242218017578125
3.586667,0.148468017578125
3.593333,0.070343017578125
3.6,3.0517578125e-05
3.606667,-0.046844482421875
3.613333,-0.0625
3.62,-0.0546875
3.626667,-0.0390625
3.633333,-0.0234375
3.64,-0.015625
3.646667,-0.03125
3.653333,-0.046875
3.66,-0.0703125
3.666667,-0.078125
3.673333,-0.078125
3.68,-0.0703125
3.686667,-0.0625
3.693333,-0.0546875
3.7,-0.046875
3.706667,-0.03125
3.713333,-0.015625
3.72,-0.0078125
3.726667,-0.0078125
3.733333,-0.015625
3.74,-0.0234375
3.746667,-0.03125
3.753333,-0.0234375
3.76,0.0
3.766667,0.015655517578125
3.773333,0.023468017578125
3.78,0.015655517578125
3.786667,0.007843017578125
3.793333,3.0517578125e-05
3.8,-0.007781982421875
3.806667,-0.03125
3.813333,-0.0703125
3.82,-0.1171875
3.826667,-0.15625
3.833333,-0.171875
3.84,-0.1640625
3.846667,-0.15625
3.853333,-0.1484375
3.86,-0.1328125
3.866667,-0.1015625
3.873333,-0.0546875
3.88,-0.0078125
3.886667,0.03125
3.893333,0.054718017578125
3.9,0.078155517578125
3.906667,0.101593017578125
3.913333,0.117218017578125
3.92,0.117218017578125
3.926667,0.109405517578125
3.933333,0.101593017578125
3.94,0.093780517578125
3.946667,0.078155517578125
3.953333,0.062530517578125
3.96,0.039093017578125
3.966667,0.023468017578125
3.973333,0.015655517578125
3.98,0.007843017578125
3.986667,-0.015594482421875
3.993333,-0.046875
4.0,-0.0703125
4.006667,-0.0859375
4.013333,0.0859375
4.02,0.562530517578125
4.026667,-0.937469482421875
4.033333,-0.742156982421875
4.04,-0.742156982421875
4.046667,0.757843017578125
4.053333,-0.226531982421875
4.06,-0.796875
4.066667,-0.8828125
4.073333,-0.8828125
4.08,-0.640625
4.086667,-0.3046875
4.093333,-0.1484375
4.1,-0.1484375
4.106667,-0.140625
4.113333,-0.0703125
4.12,0.03125
4.126667,0.125030517578125
4.133333,0.125030517578125
4.14,0.070343017578125
4.146667,0.007843017578125
4.153333,0.007843017578125
4.16,0.031280517578125
4.166667,0.070343017578125
4.173333,0.093780517578125
4.18,0.117218017578125
4.186667,0.148468017578125
4.193333,0.171905517578125
4.2,0.210968017578125
4.206667,0.257843017578125
4.213333,0.304718017578125
4.22,0.351593017578125
4.226667,0.398468017578125
4.233333,0.437530517578125
4.24,0.476593017578125
4.246667,0.515655517578125
4.253333,0.570343017578125
4.26,0.632843017578125
4.266667,0.687530517578125
4.273333,0.726593017578125
4.28,0.750030517578125
4.286667,0.757843017578125
4.293333,0.742218017578125
4.3,0.718780517578125
4.306667,0.664093017578125
4.313333,0.601593017578125
4.32,0.523468017578125
4.326667,0.437530517578125
4.333333,0.351593017578125
4.34,0.273468017578125
4.346667,0.210968017578125
4.353333,0.148468017578125
4.36,0.093780517578125
4.366667,0.046905517578125
4.373333,3.0517578125e-05
4.38,-0.039031982421875
4.386667,-0.0546875
4.393333,-0.0625
4.4,-0.0625
4.406667,-0.0546875
4.413333,-0.0390625
4.42,-0.0234375
4.426667,-0.0078125
4.433333,0.0
4.44,0.007843017578125
4.446667,-0.007781982421875
4.453333,-0.0234375
4.46,-0.0546875
4.466667,-0.0859375
4.473333,-0.109375
4.48,-0.1171875
4.486667,-0.1328125
4.493333,-0.1328125
4.5,-0.125
4.506667,-0.1171875
4.513333,-0.1015625
4.52,-0.0859375
4.526667,-0.078125
4.533333,-0.0859375
4.54,-0.1015625
4.546667,-0.1171875
4.553333,-0.1328125
4.56,-0.140625
4.566667,-0.1328125
4.573333,-0.109375
4.58,-0.0859375
4.586667,-0.0625
4.593333,-0.03125
4.6,-0.0078125
4.606667,0.0
4.613333,3.0517578125e-05
4.62,-0.015594482421875
4.626667,-0.046875
4.633333,-0.0703125
4.64,-0.09375
4.646667,-0.0859375
4.653333,-0.0546875
4.66,-0.015625
4.666667,0.0234375
4.673333,0.062530517578125
4.68,0.101593017578125
4.686667,0.132843017578125
4.693333,0.156280517578125
4.7,0.164093017578125
4.706667,0.148468017578125
4.713333,0.117218017578125
4.72,0.085968017578125
4.726667,0.062530517578125
4.733333,0.039093017578125
4.74,0.015655517578125
4.746667,-0.007781982421875
4.753333,-0.0390625
4.76,-0.0546875
4.766667,-0.0625
4.773333,-0.0703125
4.78,0.359375
4.786667,-0.968719482421875
4.793333,-0.695281982421875
4.8,-0.695281982421875
4.806667,0.765655517578125
4.813333,-0.289031982421875
4.82,-0.8515625
4.826667,-0.90625
4.833333,-0.90625
4.84,-0.71875
4.846667,-0.421875
4.853333,-0.28125
4.86,-0.25
4.866667,-0.2265625
4.873333,-0.15625
4.88,-0.015625
4.886667,0.0625
4.893333,0.062530517578125
4.9,0.054718017578125
4.906667,0.039093017578125
4.913333,0.031280517578125
4.92,0.023468017578125
4.926667,0.023468017578125
4.933333,0.015655517578125
4.94,0.007843017578125
4.946667,0.015655517578125
4.953333,0.039093017578125
4.96,0.078155517578125
4.966667,0.148468017578125
4.973333,0.218780517578125
4.98,0.296905517578125
4.986667,0.375030517578125
4.993333,0.453155517578125
5.0,0.531280517578125
5.006667,0.593780517578125
5.013333,0.632843017578125
5.02,0.640655517578125
5.026667,0.648468017578125
5.033333,0.640655517578125
5.04,0.640655517578125
5.046667,0.625030517578125
5.053333,0.609405517578125
5.06,0.578155517578125
5.066667,0.539093017578125
5.073333,0.492218017578125
5.08,0.437530517578125
5.086667,0.375030517578125
5.093333,0.320343017578125
5.1,0.250030517578125
5.106667,0.179718017578125
5.113333,0.117218017578125
5.12,0.054718017578125
5.126667,0.007843017578125
5.133333,-0.023406982421875
5.14,-0.0546875
5.146667,-0.0703125
5.153333,-0.0703125
5.16,-0.0546875
5.166667,-0.03125
5.173333,0.0
5.18,0.023468017578125
5.186667,0.046905517578125
5.193333,0.054718017578125
5.2,0.054718017578125
5.206667,0.046905517578125
5.213333,0.039093017578125
5.22,0.031280517578125
5.226667,0.015655517578125
5.233333,0.007843017578125
5.24,3.0517578125e-05
5.246667,3.0517578125e-05
5.253333,3.0517578125e-05
5.26,-0.015594482421875
5.266667,-0.03125
5.273333,-0.0546875
5.28,-0.0703125
5.286667,-0.0859375
5.293333,-0.1015625
5.3,-0.109375
5.306667,-0.109375
5.313333,-0.1015625
5.32,-0.0859375
5.326667,-0.0546875
5.333333,-0.0234375
5.34,-0.015625
5.346667,-0.03125
5.353333,-0.046875
5.36,-0.0625
5.366667,-0.0625
5.373333,-0.046875
5.38,-0.046875
5.386667,-0.0546875
5.393333,-0.046875
5.4,-0.0234375
5.406667,0.0078125
5.413333,0.046905517578125
5.42,0.085968017578125
5.426667,0.109405517578125
5.433333,0.125030517578125
5.44,0.148468017578125
5.446667,0.171905517578125
5.453333,0.195343017578125
5.46,0.203155517578125
5.466667,0.179718017578125
5.473333,0.132843017578125
5.48,0.085968017578125
5.486667,0.046905517578125
5.493333,0.007843017578125
5.5,-0.031219482421875
5.506667,-0.0546875
5.513333,-0.0703125
5.52,0.0625
5.526667,0.445343017578125
5.533333,-0.929656982421875
5.54,-0.609344482421875
5.546667,-0.609344482421875
5.553333,0.867218017578125
5.56,-0.210906982421875
5.566667,-0.7890625
5.573333,-0.8203125
5.58,-0.8203125
5.586667,-0.6171875
5.593333,-0.328125
5.6,-0.203125
5.606667,-0.109375
5.613333,0.03125
5.62,0.117218017578125
5.626667,0.140655517578125
5.633333,0.140655517578125
5.64,0.140655517578125
5.646667,0.148468017578125
5.653333,0.179718017578125
5.66,0.187530517578125
5.666667,0.195343017578125
5.673333,0.179718017578125
5.68,0.164093017578125
5.686667,0.148468017578125
5.693333,0.156280517578125
5.7,0.179718017578125
5.706667,0.218780517578125
5.713333,0.265655517578125
5.72,0.304718017578125
5.726667,0.359405517578125
5.733333,0.414093017578125
5.74,0.476593017578125
5.746667,0.531280517578125
5.753333,0.578155517578125
5.76,0.601593017578125
5.766667,0.625030517578125
5.773333,0.648468017578125
5.78,0.671905517578125
5.786667,0.695343017578125
5.793333,0.718780517578125
5.8,0.718780517578125
5.806667,0.687530517578125
5.813333,0.617218017578125
5.82,0.531280517578125
5.826667,0.445343017578125
5.833333,0.359405517578125
5.84,0.265655517578125
5.846667,0.171905517578125
5.853333,0.078155517578125
5.86,0.007843017578125
5.866667,-0.023406982421875
5.873333,-0.03125
5.88,-0.03125
5.886667,-0.0390625
5.893333,-0.0390625
5.9,-0.03125
5.906667,-0.03125
5.913333,-0.0390625
5.92,-0.046875
5.926667,-0.0625
5.933333,-0.078125
5.94,-0.0703125
5.946667,-0.0546875
5.953333,-0.0390625
5.96,-0.0234375
5.966667,0.0
5.973333,0.015655517578125
5.98,0.023468017578125
5.986667,0.015655517578125
5.993333,-0.007781982421875
6.0,-0.0390625
6.006667,-0.0546875
6.013333,-0.0703125
6.02,-0.0703125
6.026667,-0.0703125
6.033333,-0.0703125
6.04,-0.078125
6.046667,-0.0859375
6.053333,-0.09375
6.06,-0.109375
6.066667,-0.1328125
6.073333,-0.140625
6.08,-0.1328125
6.086667,-0.1171875
6.093333,-0.09375
6.1,-0.0703125
6.106667,-0.046875
6.113333,-0.03125
6.12,-0.0234375
6.126667,-0.015625
6.133333,-0.0234375
6.14,-0.0390625
6.146667,-0.0390625
6.153333,-0.0078125
6.16,0.0390625
6.166667,0.078155517578125
6.173333,0.109405517578125
6.18,0.132843017578125
6.186667,0.140655517578125
6.193333,0.156280517578125
6.2,0.156280517578125
6.206667,0.117218017578125
6.213333,0.062530517578125
6.22,0.007843017578125
6.226667,-0.039031982421875
6.233333,-0.0703125
6.24,-0.0859375
