t_sec,heartbeat
0.0,0.568521642062285
0.08580029153431608,-4.912108056436963
0.16916432967236927,1.1628246672070943
0.2508447217520346,1.0265298529338642
0.33349088305648145,0.8607261357936975
0.41688868695632725,0.7932882588612375
0.4998216759037639,-0.2531031581202237
0.5849257301319636,0.5029288378158516
0.6691579532860895,-0.08859120382320085
0.7501942843148381,-1.1691379908766562
0.8337961506993243,-1.4000294775555462
0.9188195549822964,0.9444891813319212
1.0002088100311353,1.8218753446615938
1.0828431836224317,3.0241459243702016
1.1655843132253332,0.80362813700202
1.25069649084303,1.5629013700997185
1.3343883816608324,0.5740150648017306
1.419444059419945,0.7697959018763307
1.5013121083126981,-0.11997573107570264
1.5832997058794558,-0.5226361158142541
1.6683589701715777,-0.16182458675470957
1.7515307018570756,-1.1274752416836251
1.8337530431498228,-0.37319307077494257
1.9172095429644849,0.7850199204331834
2.0012495266242802,1.8214524921872932
2.0851547395608696,4.611750372948341
2.1677418863721822,1.0032273388167985
2.249909972027984,0.3892706288106649
2.3337187309650815,-5.517838207265326
2.417381822432186,-0.1784008155892144
2.501868629381662,-0.21631187535476115
2.584218091261864,0.6043045290606108
2.668125305234681,-1.2789628492023448
2.750750936098141,-2.0511809009131916
2.832868097500849,-0.587413120131507
2.917183947353384,1.6067036557731074
3.0012315897621127,2.093866558500624
3.085877586555911,1.5933501937464833
3.169286079260052,2.821863199146491
3.2493704336481235,0.5830648657123869
3.333700400146431,0.6265497837880146
3.4177419420808515,-0.5628606952039786
3.5005242464851953,-0.3960781702638417
3.5849414341230688,-5.178611329946845
3.6670043336274984,-0.6105208095475954
3.7489625046008097,-0.21813014714426132
3.8337911588346816,0.8116636871992446
3.916818916163197,1.7072320824807123
4.0009324801961075,1.683141360868688
4.084130655827558,1.306492564933186
4.167053242644739,0.7807977922011262
4.25123850250653,0.020314165676521778
4.333652911774122,0.07272737326341805
4.417211799000382,0.5887167924541608
4.499390190281064,1.180207610568323
4.582673582599115,0.336334513517335
4.669263187843041,-0.11262351093406384
4.751614168552519,0.6406750247868908
4.8334533847029935,-0.16293074820959952
4.918724708491738,3.2419866934992028
5.0012223220676235,1.7724880513074568
5.083785388742434,0.6755365746542654
5.165366635489219,0.6866830994679627
5.251279391496181,1.6978883209823863
5.333177782766103,0.7155018739331913
5.417212216963276,0.4202053453850457
5.500533437366126,-0.7948164671187393
5.583659939285281,0.2677950604345055
5.667850854742347,0.6110590514371514
5.751208967466065,0.18811256967509155
5.831109408075409,1.9886344315282738
5.919244849210348,1.8266518641282805
6.001719424259249,1.330404274630761
6.083311416425473,1.9526899737309766
6.166077001097322,1.619026155152412
6.25104682732685,0.9724585005431281
6.334416278895654,0.9319205297600388
6.417585447192426,-0.1796255452186264
6.502592602281626,0.15993267116755885
6.584884022442383,-0.3149740202634238
6.667965810353171,-1.0773245135634382
6.750806385637246,0.13467985954119727
6.835124080770131,1.9302684049411922
6.917952036136095,1.8369755542586383
7.001265083093121,1.1791958429351976
7.084149658600697,2.4079587700745755
7.166037650926461,1.180873197774364
7.25022794312824,1.348960128408701
7.334271205886557,1.2922499560797336
7.417529446847751,0.395857291047701
7.5004863491578595,-0.35551338529223697
7.58378231080206,-1.0155929800621104
7.666755206526688,-2.0761246596567333
7.751578552049273,0.40243475864862965
7.833785024351367,1.6663474885465468
7.917104705247341,3.532095305134242
8.001070704786255,1.7235533641867042
8.083297498905925,3.0140392906982196
8.166459296566877,1.6508870493729757
8.251298251257905,1.8057100881655708
8.334440418199408,1.417646872608085
8.416793933906813,0.5956593845334369
8.49986793641255,-0.22479904572568188
8.584959252686028,1.1907859519918058
8.669451238282438,-0.2379529263463358
8.751755551971169,-4.190588722698201
8.834595920870818,1.6806371060299383
8.917644180843489,2.6364444225940877
9.001585791750838,2.038152128735637
9.084669654117997,0.5773666331031128
9.16784706515219,0.6487757648058572
9.251282676310527,1.3130711889087703
9.333732877152423,-0.27160257908644725
9.418767135411674,0.7264299329117493
9.500656771689446,1.3497614851686028
9.583588647146302,-0.3088853381031351
9.667063504481483,0.02249681040652865
9.75294452607978,-0.24466061762044744
9.833889633873625,1.8003819278936843
9.916475727283968,2.3205787514898764
10.00224440898821,0.8857414271895041
10.084281274013167,1.9254457927058102
10.166778385210396,0.9173566922143652
10.251057062926693,1.413111213223925
10.334814065787695,0.22988082255218956
10.419125841883579,0.23429596065284886
10.500663087580692,0.3814196453041572
10.584907198500535,1.5059521155037645
10.668221836297468,0.3459377018627172
10.7507881573128,0.9973884667493398
10.834976147463289,1.3416787588307102
10.917562222426543,0.8751086261800052
11.001116293209005,0.6312425748615826
11.085546518273574,1.9881012581197788
11.168564838831808,0.5548655500792197
11.25023065016288,0.7699655016180085
11.335102744995181,0.6497942770500444
11.417928716809236,-0.1159121211562339
11.501238810520494,-0.20789471356480765
11.583596810598085,-0.2842885313712821
11.66667696519173,0.32895641878421333
11.750716546903476,0.45518655176418155
11.834080731853955,2.6821351536736793
11.917636102143195,2.6135135169909183
11.998739957036763,0.05477608494165853
12.084733106539256,0.20780455349178917
12.165629662509357,-0.2608126186844206
12.250562669382365,-0.857221233954442
12.333211167342036,-0.11032676619147908
12.416487742887178,0.47285492142687147
12.50003759637638,-1.3329893717090098
12.585513198957877,-0.371305836421592
12.665260388405674,-0.7343076238930796
12.752927326259908,2.3396315530639864
12.834046444912119,2.329021150820301
12.916046954161704,2.108304629741814
13.001830350350687,0.6310267411983951
13.085593355734572,1.6589653816534047
13.16781141529338,-0.008554934408765758
13.25153771117638,-0.041277381258031653
13.333926019417692,1.3242177417336842
13.417931999404901,-0.344083381193545
13.50031914020048,-0.5569388080634363
13.58366587550171,-1.3826680181842517
13.66704966440043,-1.9381087531288093
13.752627238010028,1.9194895258261515
13.833921813807477,1.1284505711850876
13.916929213742353,1.2092757320987237
14.001195655256856,0.3655587858088971
14.084122569672676,0.694822844924086
14.168610588299174,0.2202178094926478
14.251050780947478,1.353697837497264
14.333671297002512,0.34249022724315076
14.417420578515445,1.1063023640273817
14.501221961408332,-0.3941617198001962
14.583381932057879,-0.9362547023339649
14.668273432872844,-0.1308109682530132
14.749226594019762,1.0189097864394958
14.833876336611027,2.481566050629792
14.91693699059488,1.2630395073031733
15.001586423554395,-0.6955371644933062
15.085496076574438,0.8597635639200314
15.169139208423374,1.3705270337592406
15.248992109761215,0.9538719898896617
15.333727072834407,0.5208703512685429
15.417191322702331,0.1224405440680798
15.501292688839518,-0.08516823160898856
15.583535973856996,-1.4549559079275494
15.669538185074165,2.1527774841482246
15.750786524616455,2.2876506184192245
15.83352616669177,1.3858550205461742
15.916962012015459,1.6723232777901487
16.00203250095347,0.9989967557948085
16.083534480245465,-0.18943584201423758
16.167474266120095,1.1317553405588854
16.25070998393791,0.6495643116128729
16.334425400254123,0.28451632521971637
16.417471406009152,0.5973104572240918
16.50289124949221,0.2980141706247559
16.583214058536672,-0.39954385894453137
16.6653147155159,-0.4084912974315016
16.750759042103617,2.300392981176836
16.832984935301653,-0.3003176215932333
16.918726380587827,0.8221361287658487
17.000649208419876,1.1459154666613744
17.08351279944668,-0.9540517976784604
17.166068359275652,0.016595328104794416
17.251377884318483,-2.059042421642639
17.33436989897603,-0.3884482068288003
17.417370577452886,-1.3370588224238202
17.5013438352717,-0.47719043529168537
17.58376521547131,-0.2365713177924892
17.66564923971029,1.3071098612729597
17.751401030844487,1.3141049725245213
17.834099699746687,0.17595232953810946
17.91706839233595,1.1940335171799612
18.001934952343163,-0.49842355595472
18.085208776766684,-0.10610200931265837
18.166643519501328,-0.04163155922816009
18.249472302555525,-1.3748349611881765
18.334586688095932,-0.8536045777786301
18.416281012837175,-0.41287252746946734
18.5016017609294,-1.0950322793594345
18.58493556031039,-0.35092817558459466
18.66747287392041,0.777680153586063
18.751750524939574,1.043662455193421
18.833827328625937,-0.09944168514975915
18.919430230130985,0.41072379760873184
19.00087778529843,-1.138536268078453
19.083097994087204,-0.9873735675037681
19.168839700431196,-0.952705226043061
19.25153575763858,-0.9420473521809458
19.33405399951906,-5.98157370615289
19.41690416103344,-1.7103696875812011
19.499433697582887,-2.4749646531020346
19.582726385865836,4.919632414605451
19.669854982451316,-0.7334198241860349
19.751318050184796,-0.22787880659119852
19.83434441917122,-0.6154110083378832
19.917426131811528,-0.8269064245174238
20.002004772213837,-1.6691808931365155
20.083526364674803,-0.1725522054268499
20.169392029760235,-0.7337270127026886
20.251350366222592,-2.4672946953556765
20.333660222380395,-1.809408965007077
20.417089066987977,-3.088469263772267
20.502809722279935,-1.8337978014638594
20.584600876106613,1.1697373203274382
20.66751536818133,-0.4169521704685931
20.75176147719312,-1.095922656448908
20.833387990926724,-1.01558549829368
20.91720489376198,0.16019749988768184
21.000785291420687,0.18684086313571058
21.08285873487083,-1.1295279652729135
21.166189303595743,-2.0697428684954353
21.25086119510111,-1.7223339861584772
21.334399512337544,-1.232768135451093
21.419735911196987,-0.16392451160970256
21.501528769356447,5.17144942238048
21.58585293494307,1.4623449241640947
21.667210804573937,-0.07420495202809137
21.75253994375811,-0.41558577173519556
21.837054829725506,-1.4220225907510404
21.917054832490305,-2.2622778938919983
22.001833661867355,-1.531407430407992
22.08424628760897,-0.5911051145507268
22.169367637362043,-1.543470046250144
22.250884367079152,-1.7856433114365822
22.332535644799798,-1.4594647687168698
22.41788200331352,-0.36862296461518207
22.499671453744316,-0.30608260773617657
22.58383984173035,-0.23623806409308096
22.667173229485012,-1.571716574612826
22.75246084385998,-0.34951382410407356
22.83486209963282,-0.11575857070529438
22.916763885431457,-1.1640526626808951
23.00161191155777,-1.1184192783550486
23.083448373672063,-2.427908112486196
23.167444334118354,-1.2988554520210884
23.251699940882226,-1.2350433647371355
23.33492294926616,1.079778592267374
23.41817861849906,0.755273469952755
23.501035964550397,-0.4911352341424092
23.584067051961974,-0.17598900850795196
23.66667221985602,0.2068451065966177
23.7521787230095,-1.206363839198283
23.834692034485446,-1.1758427742820137
23.91642941934218,-1.152763496818125
24.00191491763206,-2.881371345590475
24.084777314217895,-2.657825729889346
24.167404152272372,-2.80359565865903
24.250031985318316,-1.5573417349364358
24.334301459036524,-0.8203892051922679
24.41808887908802,0.11497962684609285
24.49988390739981,0.014549826376757502
24.583866030607865,-1.1531999239628248
24.66767136954062,0.4424111249039163
24.750462249533005,-0.8972397663037647
24.835806033736215,-0.27645117802145713
24.917700553404625,-0.04109905132361491
24.999648467310497,-1.836184189204869
25.084580519511558,-2.616839763473299
