t_sec,ecg
0.0,0.04587433762301287
0.006667,0.48811506434519303
0.013333,-0.006934140802422407
0.02,0.09277819833459501
0.026667,-0.007600302800908403
0.033333,-0.007993943981831945
0.04,-0.007993943981831945
0.046667,0.28657077971233913
0.053333,0.06961392884178652
0.06,-0.00720666161998486
0.066667,0.30207418622255866
0.073333,-0.06894776684330053
0.08,-0.046540499621498865
0.086667,-0.015533686601059804
0.093333,0.007721423164269493
0.1,0.01550340651021953
0.106667,0.03875851627554883
0.113333,0.05426192278576836
0.12,0.08526873580620742
0.126667,0.12402725208175625
0.133333,0.1550340651021953
0.14,0.17053747161241484
0.146667,0.1782891748675246
0.153333,0.19379258137774413
0.16,0.23255109765329296
0.166667,0.2945647236941711
0.173333,0.3333232399697199
0.18,0.34882664647993944
0.186667,0.3410749432248297
0.193333,0.3178198334595004
0.2,0.30231642694928085
0.206667,0.2868130204390613
0.213333,0.263557910673732
0.22,0.2247993943981832
0.226667,0.1782891748675246
0.233333,0.131778955336866
0.24,0.10077214231642695
0.246667,0.07751703255109765
0.253333,0.05426192278576836
0.26,0.03100681302043906
0.266667,-0.007751703255109765
0.273333,-0.03875851627554883
0.28,-0.06979560938682816
0.286667,-0.06979560938682816
0.293333,-0.062043906131718396
0.3,-0.05429220287660863
0.306667,-0.046540499621498865
0.313333,-0.031037093111279335
0.32,-0.007781983345950038
0.326667,0.01550340651021953
0.333333,0.03875851627554883
0.34,0.05426192278576836
0.346667,0.06201362604087812
0.353333,0.06201362604087812
0.36,0.04651021953065859
0.366667,0.023255109765329296
0.373333,-0.01550340651021953
0.38,-0.05429220287660863
0.386667,-0.08529901589704769
0.393333,-0.13956093868281605
0.4,-0.13180923542770628
0.406667,-0.062043906131718396
0.413333,0.33329295987887964
0.42,-0.7984254352763058
0.426667,-0.3100681302043906
0.433333,-0.3100681302043906
0.44,-0.8061771385314156
0.446667,0.10077214231642695
0.453333,-0.527115821347464
0.46,-0.5659046177138531
0.466667,-0.5659046177138531
0.473333,-0.4573807721423164
0.48,-0.34110522331566995
0.486667,-0.34110522331566995
0.493333,-0.34110522331566995
0.5,-0.34110522331566995
0.506667,-0.2790915972747918
