sample,t_sec,ecg
sample_0,23.726667,-0.554718017578125
sample_0,23.733333,-0.289093017578125
sample_0,23.74,-0.039093017578125
sample_0,23.746667,0.156219482421875
sample_0,23.753333,0.2421875
sample_0,23.76,0.2421875
sample_0,23.766667,0.21875
sample_0,23.773333,0.15625
sample_0,23.78,0.1015625
sample_0,23.786667,0.0859375
sample_0,23.793333,0.0859375
sample_0,23.8,0.125
sample_0,23.806667,0.1640625
sample_0,23.813333,0.1875
sample_0,23.82,0.203125
sample_0,23.826667,0.203125
sample_0,23.833333,0.203125
sample_0,23.84,0.203125
sample_0,23.846667,0.2421875
sample_0,23.853333,0.2890625
sample_0,23.86,0.3359375
sample_0,23.866667,0.3828125
sample_0,23.873333,0.4296875
sample_0,23.88,0.484375
sample_0,23.886667,0.5390625
sample_0,23.893333,0.59375
sample_0,23.9,0.625
sample_0,23.906667,0.6328125
sample_0,23.913333,0.625
sample_0,23.92,0.6171875
sample_0,23.926667,0.6015625
sample_0,23.933333,0.5546875
sample_0,23.94,0.4921875
sample_0,23.946667,0.421875
sample_0,23.953333,0.3515625
sample_0,23.96,0.28125
sample_0,23.966667,0.21875
sample_0,23.973333,0.1484375
sample_0,23.98,0.0859375
sample_0,23.986667,0.046875
sample_0,23.993333,0.0234375
sample_0,24.0,0.0078125
sample_0,24.006667,0.0
sample_0,24.013333,-0.023468017578125
sample_0,24.02,-0.046905517578125
sample_0,24.026667,-0.078155517578125
sample_0,24.033333,-0.093780517578125
sample_0,24.04,-0.101593017578125
sample_0,24.046667,-0.101593017578125
sample_0,24.053333,-0.101593017578125
sample_0,24.06,-0.109405517578125
sample_0,24.066667,-0.101593017578125
sample_0,24.073333,-0.078155517578125
sample_0,24.08,-0.039093017578125
sample_0,24.086667,-3.0517578125e-05
sample_0,24.093333,0.023406982421875
sample_0,24.1,0.0390625
sample_0,24.106667,0.046875
sample_0,24.113333,0.0546875
sample_0,24.12,0.0546875
sample_0,24.126667,0.0546875
sample_0,24.133333,0.0390625
sample_0,24.14,0.015625
sample_0,24.146667,-0.0078125
sample_0,24.153333,-0.023468017578125
sample_0,24.16,-0.031280517578125
sample_0,24.166667,-0.031280517578125
sample_0,24.173333,-0.023468017578125
sample_0,24.18,-0.015655517578125
sample_0,24.186667,-0.007843017578125
sample_0,24.193333,-0.007843017578125
sample_0,24.2,-3.0517578125e-05
sample_0,24.206667,0.007781982421875
sample_0,24.213333,0.015625
sample_0,24.22,0.015625
sample_0,24.226667,0.015625
sample_0,24.233333,0.0078125
sample_0,24.24,0.0
sample_0,24.246667,-0.015655517578125
sample_0,24.253333,-0.023468017578125
sample_0,24.26,-0.031280517578125
sample_0,24.266667,-0.046905517578125
sample_0,24.273333,-0.054718017578125
sample_0,24.28,-0.046905517578125
sample_0,24.286667,-0.039093017578125
sample_0,24.293333,-0.031280517578125
sample_0,24.3,-0.015655517578125
sample_0,24.306667,-0.007843017578125
sample_0,24.313333,-0.007843017578125
sample_0,24.32,-0.015655517578125
sample_0,24.326667,-0.023468017578125
sample_0,24.333333,-0.031280517578125
sample_0,24.34,-0.031280517578125
sample_0,24.346667,-0.039093017578125
sample_0,24.353333,-0.046905517578125
sample_0,24.36,-0.046905517578125
sample_0,24.366667,-0.031280517578125
sample_0,24.373333,-0.007843017578125
sample_0,24.38,0.039031982421875
sample_0,24.386667,0.0859375
sample_0,24.393333,0.1171875
sample_0,24.4,0.15625
sample_0,24.406667,0.1875
sample_0,24.413333,0.1796875
sample_0,24.42,0.15625
sample_0,24.426667,0.1171875
sample_0,24.433333,0.0546875
sample_0,24.44,0.0
sample_0,24.446667,-0.054718017578125
sample_0,24.453333,-0.093780517578125
sample_0,24.46,-0.125030517578125
sample_0,24.466667,-0.132843017578125
sample_0,24.473333,-0.109405517578125
sample_0,24.48,-0.078155517578125
sample_0,24.486667,0.218719482421875
sample_0,24.493333,0.7265625
sample_0,24.5,-0.9609375
sample_0,24.506667,-0.9609375
sample_0,24.513333,0.9140625
sample_0,24.52,0.296875
sample_0,24.526667,-0.546875
sample_0,24.533333,-0.890655517578125
sample_0,24.54,-0.890655517578125
sample_0,24.546667,-0.671905517578125
sample_0,24.553333,-0.281280517578125
sample_0,24.56,-0.015655517578125
sample_0,24.566667,0.078094482421875
sample_0,24.573333,0.078125
sample_0,24.58,0.03125
sample_0,24.586667,-0.0234375
sample_0,24.593333,-0.023468017578125
sample_0,24.6,0.039031982421875
sample_0,24.606667,0.1015625
sample_0,24.613333,0.1328125
sample_0,24.62,0.140625
sample_0,24.626667,0.140625
sample_0,24.633333,0.171875
sample_0,24.64,0.203125
sample_0,24.646667,0.2265625
sample_0,24.653333,0.2421875
sample_0,24.66,0.25
sample_0,24.666667,0.25
sample_0,24.673333,0.28125
sample_0,24.68,0.3359375
sample_0,24.686667,0.3984375
sample_0,24.693333,0.4375
sample_0,24.7,0.484375
sample_0,24.706667,0.53125
sample_0,24.713333,0.5859375
sample_0,24.72,0.6484375
sample_0,24.726667,0.7109375
sample_0,24.733333,0.7421875
sample_0,24.74,0.7578125
sample_0,24.746667,0.75
sample_0,24.753333,0.71875
sample_0,24.76,0.6875
sample_0,24.766667,0.640625
sample_0,24.773333,0.5859375
sample_0,24.78,0.5234375
sample_0,24.786667,0.4609375
sample_0,24.793333,0.3828125
sample_0,24.8,0.296875
sample_0,24.806667,0.2265625
sample_0,24.813333,0.1640625
sample_0,24.82,0.1015625
sample_0,24.826667,0.03125
sample_0,24.833333,-0.046875
sample_0,24.84,-0.117218017578125
sample_0,24.846667,-0.164093017578125
sample_0,24.853333,-0.187530517578125
sample_0,24.86,-0.195343017578125
sample_0,24.866667,-0.203155517578125
sample_0,24.873333,-0.210968017578125
sample_0,24.88,-0.203155517578125
sample_0,24.886667,-0.179718017578125
sample_0,24.893333,-0.148468017578125
sample_0,24.9,-0.117218017578125
sample_0,24.906667,-0.109405517578125
sample_0,24.913333,-0.117218017578125
sample_0,24.92,-0.132843017578125
sample_0,24.926667,-0.148468017578125
sample_0,24.933333,-0.156280517578125
sample_0,24.94,-0.156280517578125
sample_0,24.946667,-0.164093017578125
sample_0,24.953333,-0.171905517578125
sample_0,24.96,-0.171905517578125
sample_0,24.966667,-0.148468017578125
sample_0,24.973333,-0.125030517578125
sample_0,24.98,-0.101593017578125
sample_0,24.986667,-0.093780517578125
sample_0,24.993333,-0.109405517578125
sample_0,25.0,-0.125030517578125
sample_0,25.006667,-0.140655517578125
sample_0,25.013333,-0.156280517578125
sample_0,25.02,-0.164093017578125
sample_0,25.026667,-0.179718017578125
sample_0,25.033333,-0.195343017578125
sample_0,25.04,-0.210968017578125
sample_0,25.046667,-0.210968017578125
sample_0,25.053333,-0.187530517578125
sample_0,25.06,-0.171905517578125
sample_0,25.066667,-0.156280517578125
sample_0,25.073333,-0.156280517578125
sample_0,25.08,-0.148468017578125
sample_0,25.086667,-0.140655517578125
sample_0,25.093333,-0.125030517578125
sample_0,25.1,-0.132843017578125
sample_0,25.106667,-0.148468017578125
sample_0,25.113333,-0.156280517578125
sample_0,25.12,-0.156280517578125
sample_0,25.126667,-0.132843017578125
sample_0,25.133333,-0.101593017578125
sample_0,25.14,-0.062530517578125
sample_0,25.146667,-0.023468017578125
sample_0,25.153333,0.007781982421875
sample_0,25.16,0.046875
sample_0,25.166667,0.0859375
sample_0,25.173333,0.109375
sample_0,25.18,0.1328125
sample_0,25.186667,0.140625
sample_0,25.193333,0.15625
sample_0,25.2,0.1640625
sample_0,25.206667,0.1640625
sample_0,25.213333,0.1484375
sample_0,25.22,0.125
sample_0,25.226667,0.109375
sample_0,25.233333,0.09375
sample_0,25.24,0.0625
sample_0,25.246667,0.015625
sample_0,25.253333,-0.0546875
sample_0,25.26,-0.109405517578125
sample_0,25.266667,-0.132843017578125
sample_0,25.273333,-0.148468017578125
sample_0,25.28,-0.164093017578125
sample_0,25.286667,-0.171905517578125
sample_0,25.293333,0.281219482421875
sample_0,25.3,0.765625
sample_0,25.306667,0.96875
sample_0,25.313333,0.96875
sample_0,25.32,0.5078125
sample_0,25.326667,-0.34375
sample_0,25.333333,-0.750030517578125
sample_0,25.34,-0.773468017578125
sample_0,25.346667,-0.773468017578125
sample_0,25.353333,-0.664093017578125
sample_0,25.36,-0.460968017578125
sample_0,25.366667,-0.257843017578125
sample_0,25.373333,-0.085968017578125
sample_0,25.38,0.007781982421875
sample_0,25.386667,0.03125
sample_0,25.393333,0.0390625
sample_0,25.4,0.0390625
sample_0,25.406667,0.0390625
sample_0,25.413333,0.0703125
sample_0,25.42,0.1484375
sample_0,25.426667,0.203125
sample_0,25.433333,0.203125
sample_0,25.44,0.203125
sample_0,25.446667,0.203125
sample_0,25.453333,0.1953125
sample_0,25.46,0.203125
sample_0,25.466667,0.2265625
sample_0,25.473333,0.25
sample_0,25.48,0.28125
sample_0,25.486667,0.3125
sample_0,25.493333,0.3359375
sample_0,25.5,0.3828125
sample_0,25.506667,0.4375
sample_0,25.513333,0.5
sample_0,25.52,0.546875
sample_0,25.526667,0.5859375
sample_0,25.533333,0.6328125
sample_0,25.54,0.671875
sample_0,25.546667,0.7109375
sample_0,25.553333,0.7265625
sample_0,25.56,0.71875
sample_0,25.566667,0.6875
sample_0,25.573333,0.65625
sample_0,25.58,0.6171875
sample_0,25.586667,0.546875
sample_0,25.593333,0.453125
sample_0,25.6,0.359375
sample_0,25.606667,0.265625
sample_0,25.613333,0.1953125
sample_0,25.62,0.1171875
sample_0,25.626667,0.046875
sample_0,25.633333,-0.0234375
sample_0,25.64,-0.078155517578125
sample_0,25.646667,-0.109405517578125
sample_0,25.653333,-0.117218017578125
sample_0,25.66,-0.125030517578125
sample_0,25.666667,-0.117218017578125
sample_0,25.673333,-0.109405517578125
sample_0,25.68,-0.093780517578125
sample_0,25.686667,-0.070343017578125
sample_0,25.693333,-0.039093017578125
sample_0,25.7,-0.023468017578125
sample_0,25.706667,-0.031280517578125
sample_0,25.713333,-0.046905517578125
sample_0,25.72,-0.078155517578125
sample_0,25.726667,-0.093780517578125
sample_0,25.733333,-0.101593017578125
sample_0,25.74,-0.117218017578125
sample_0,25.746667,-0.125030517578125
sample_0,25.753333,-0.125030517578125
sample_0,25.76,-0.109405517578125
sample_0,25.766667,-0.093780517578125
sample_0,25.773333,-0.085968017578125
sample_0,25.78,-0.085968017578125
sample_0,25.786667,-0.101593017578125
sample_0,25.793333,-0.109405517578125
sample_0,25.8,-0.117218017578125
sample_0,25.806667,-0.125030517578125
sample_0,25.813333,-0.132843017578125
sample_0,25.82,-0.132843017578125
sample_0,25.826667,-0.132843017578125
sample_0,25.833333,-0.117218017578125
sample_0,25.84,-0.101593017578125
sample_0,25.846667,-0.070343017578125
sample_0,25.853333,-0.039093017578125
sample_0,25.86,-0.007843017578125
sample_0,25.866667,0.015594482421875
sample_0,25.873333,0.0390625
sample_0,25.88,0.046875
sample_0,25.886667,0.0546875
sample_0,25.893333,0.0546875
sample_0,25.9,0.0546875
sample_0,25.906667,0.046875
sample_0,25.913333,0.0390625
sample_0,25.92,0.0390625
sample_0,25.926667,0.0390625
sample_0,25.933333,0.0546875
sample_0,25.94,0.0703125
sample_0,25.946667,0.0859375
sample_0,25.953333,0.0859375
sample_0,25.96,0.078125
sample_0,25.966667,0.0703125
sample_0,25.973333,0.0546875
sample_0,25.98,0.046875
sample_0,25.986667,0.0234375
sample_0,25.993333,0.0
sample_0,26.0,-0.031280517578125
sample_0,26.006667,-0.046905517578125
sample_0,26.013333,-0.054718017578125
sample_0,26.02,-0.070343017578125
sample_0,26.026667,-0.078155517578125
sample_0,26.033333,0.203094482421875
sample_0,26.04,0.8046875
sample_0,26.046667,-0.859375
sample_0,26.053333,-0.859375
sample_0,26.06,0.8671875
sample_0,26.066667,0.1640625
sample_0,26.073333,-0.6015625
sample_0,26.08,-0.937530517578125
sample_0,26.086667,-0.937530517578125
sample_0,26.093333,-0.750030517578125
sample_0,26.1,-0.398468017578125
sample_0,26.106667,-0.125030517578125
sample_0,26.113333,0.015594482421875
sample_0,26.12,0.0625
sample_0,26.126667,0.0625
sample_0,26.133333,0.0390625
sample_0,26.14,0.0078125
sample_0,26.146667,0.0078125
sample_0,26.153333,0.09375
sample_0,26.16,0.234375
sample_0,26.166667,0.3046875
sample_0,26.173333,0.3046875
sample_0,26.18,0.296875
sample_0,26.186667,0.2890625
sample_0,26.193333,0.28125
sample_0,26.2,0.2734375
sample_0,26.206667,0.2734375
sample_0,26.213333,0.28125
sample_0,26.22,0.2890625
sample_0,26.226667,0.3046875
sample_0,26.233333,0.3203125
sample_0,26.24,0.34375
sample_0,26.246667,0.40625
sample_0,26.253333,0.4765625
sample_0,26.26,0.5390625
sample_0,26.266667,0.59375
sample_0,26.273333,0.625
sample_0,26.28,0.6484375
sample_0,26.286667,0.671875
sample_0,26.293333,0.6640625
sample_0,26.3,0.6328125
sample_0,26.306667,0.5703125
sample_0,26.313333,0.4921875
sample_0,26.32,0.4140625
sample_0,26.326667,0.3515625
sample_0,26.333333,0.296875
sample_0,26.34,0.2421875
sample_0,26.346667,0.1953125
sample_0,26.353333,0.1484375
sample_0,26.36,0.109375
sample_0,26.366667,0.078125
sample_0,26.373333,0.0546875
sample_0,26.38,0.0234375
sample_0,26.386667,-0.015625
sample_0,26.393333,-0.046905517578125
sample_0,26.4,-0.070343017578125
sample_0,26.406667,-0.070343017578125
sample_0,26.413333,-0.062530517578125
sample_0,26.42,-0.046905517578125
sample_0,26.426667,-0.031280517578125
sample_0,26.433333,-0.015655517578125
sample_0,26.44,0.007781982421875
sample_0,26.446667,0.03125
sample_0,26.453333,0.046875
sample_0,26.46,0.0546875
sample_0,26.466667,0.046875
sample_0,26.473333,0.0390625
sample_0,26.48,0.03125
sample_0,26.486667,0.03125
sample_0,26.493333,0.0234375
sample_0,26.5,0.015625
sample_0,26.506667,0.0
sample_0,26.513333,-0.023468017578125
sample_0,26.52,-0.046905517578125
sample_0,26.526667,-0.062530517578125
sample_0,26.533333,-0.070343017578125
sample_0,26.54,-0.078155517578125
sample_0,26.546667,-0.085968017578125
sample_0,26.553333,-0.093780517578125
sample_0,26.56,-0.085968017578125
sample_0,26.566667,-0.062530517578125
sample_0,26.573333,-0.046905517578125
sample_0,26.58,-0.031280517578125
sample_0,26.586667,-0.023468017578125
sample_0,26.593333,-0.015655517578125
sample_0,26.6,-0.007843017578125
sample_0,26.606667,0.007781982421875
sample_0,26.613333,0.03125
sample_0,26.62,0.0546875
sample_0,26.626667,0.078125
sample_0,26.633333,0.1015625
sample_0,26.64,0.1171875
sample_0,26.646667,0.125
sample_0,26.653333,0.1328125
sample_0,26.66,0.1171875
sample_0,26.666667,0.0859375
sample_0,26.673333,0.046875
sample_0,26.68,0.0078125
sample_0,26.686667,-0.0234375
sample_0,26.693333,-0.054718017578125
sample_0,26.7,-0.078155517578125
sample_0,26.706667,-0.085968017578125
sample_0,26.713333,-0.078155517578125
sample_0,26.72,0.226531982421875
sample_0,26.726667,0.890625
sample_0,26.733333,-0.7421875
sample_0,26.74,-0.7421875
sample_0,26.746667,0.890625
sample_0,26.753333,0.125
sample_0,26.76,-0.5078125
sample_0,26.766667,-0.750030517578125
sample_0,26.773333,-0.750030517578125
sample_0,26.78,-0.742218017578125
sample_0,26.786667,-0.601593017578125
sample_0,26.793333,-0.335968017578125
sample_0,26.8,-0.125030517578125
sample_0,26.806667,-0.023468017578125
sample_0,26.813333,0.007781982421875
sample_0,26.82,0.0234375
sample_0,26.826667,0.046875
sample_0,26.833333,0.0703125
sample_0,26.84,0.0859375
sample_0,26.846667,0.0859375
sample_0,26.853333,0.09375
sample_0,26.86,0.09375
sample_0,26.866667,0.09375
sample_0,26.873333,0.109375
sample_0,26.88,0.125
sample_0,26.886667,0.15625
sample_0,26.893333,0.203125
sample_0,26.9,0.25
sample_0,26.906667,0.296875
sample_0,26.913333,0.3515625
sample_0,26.92,0.4140625
sample_0,26.926667,0.484375
sample_0,26.933333,0.53125
sample_0,26.94,0.5703125
sample_0,26.946667,0.5859375
sample_0,26.953333,0.59375
sample_0,26.96,0.59375
sample_0,26.966667,0.59375
sample_0,26.973333,0.59375
sample_0,26.98,0.6015625
sample_0,26.986667,0.6015625
sample_0,26.993333,0.6015625
sample_0,27.0,0.59375
sample_0,27.006667,0.5625
sample_0,27.013333,0.515625
sample_0,27.02,0.4375
sample_0,27.026667,0.34375
sample_0,27.033333,0.234375
sample_0,27.04,0.1171875
sample_0,27.046667,0.015625
sample_0,27.053333,-0.0546875
sample_0,27.06,-0.093780517578125
sample_0,27.066667,-0.101593017578125
sample_0,27.073333,-0.101593017578125
sample_0,27.08,-0.085968017578125
sample_0,27.086667,-0.078155517578125
sample_0,27.093333,-0.078155517578125
sample_0,27.1,-0.078155517578125
sample_0,27.106667,-0.085968017578125
sample_0,27.113333,-0.101593017578125
sample_0,27.12,-0.132843017578125
sample_0,27.126667,-0.156280517578125
sample_0,27.133333,-0.164093017578125
sample_0,27.14,-0.132843017578125
sample_0,27.146667,-0.093780517578125
sample_0,27.153333,-0.054718017578125
sample_0,27.16,-0.023468017578125
sample_0,27.166667,0.007781982421875
sample_0,27.173333,0.0234375
sample_0,27.18,0.03125
sample_0,27.186667,0.03125
sample_0,27.193333,0.0
sample_0,27.2,-0.039093017578125
sample_0,27.206667,-0.078155517578125
sample_0,27.213333,-0.117218017578125
sample_0,27.22,-0.140655517578125
sample_0,27.226667,-0.140655517578125
sample_0,27.233333,-0.140655517578125
sample_0,27.24,-0.132843017578125
sample_0,27.246667,-0.117218017578125
sample_0,27.253333,-0.093780517578125
sample_0,27.26,-0.070343017578125
sample_0,27.266667,-0.046905517578125
sample_0,27.273333,-0.039093017578125
sample_0,27.28,-0.031280517578125
sample_0,27.286667,-0.023468017578125
sample_0,27.293333,-0.007843017578125
sample_0,27.3,0.015594482421875
sample_0,27.306667,0.03125
sample_0,27.313333,0.046875
sample_0,27.32,0.0703125
sample_0,27.326667,0.09375
sample_0,27.333333,0.1171875
sample_0,27.34,0.140625
sample_0,27.346667,0.1328125
sample_0,27.353333,0.109375
sample_0,27.36,0.0625
sample_0,27.366667,0.0234375
sample_0,27.373333,-0.015625
sample_0,27.38,-0.054718017578125
sample_0,27.386667,-0.210968017578125
sample_0,27.393333,-0.210968017578125
sample_0,27.4,-0.070343017578125
sample_0,27.406667,0.359344482421875
sample_0,27.413333,0.9921875
sample_0,27.42,-0.671875
sample_0,27.426667,-0.671875
sample_0,27.433333,0.9609375
sample_0,27.44,0.0625
sample_0,27.446667,-0.6484375
sample_0,27.453333,-0.835968017578125
sample_0,27.46,-0.835968017578125
sample_0,27.466667,-0.664093017578125
sample_0,27.473333,-0.406280517578125
sample_0,27.48,-0.234405517578125
sample_0,27.486667,-0.078155517578125
sample_0,27.493333,0.054656982421875
sample_0,27.5,0.109375
sample_0,27.506667,0.109375
sample_0,27.513333,0.078125
sample_0,27.52,0.0390625
sample_0,27.526667,0.0234375
sample_0,27.533333,0.0234375
sample_0,27.54,0.0390625
sample_0,27.546667,0.078125
sample_0,27.553333,0.1328125
sample_0,27.56,0.1796875
sample_0,27.566667,0.21875
sample_0,27.573333,0.265625
sample_0,27.58,0.3203125
sample_0,27.586667,0.3671875
sample_0,27.593333,0.4140625
sample_0,27.6,0.4375
sample_0,27.606667,0.453125
sample_0,27.613333,0.46875
sample_0,27.62,0.5078125
sample_0,27.626667,0.546875
sample_0,27.633333,0.5859375
sample_0,27.64,0.625
sample_0,27.646667,0.65625
sample_0,27.653333,0.6796875
sample_0,27.66,0.6875
sample_0,27.666667,0.6796875
sample_0,27.673333,0.6640625
sample_0,27.68,0.6328125
sample_0,27.686667,0.578125
sample_0,27.693333,0.515625
sample_0,27.7,0.453125
sample_0,27.706667,0.3984375
sample_0,27.713333,0.3203125
sample_0,27.72,0.234375
sample_0,27.726667,0.140625
sample_0,27.733333,0.0625
sample_0,27.74,0.0078125
sample_0,27.746667,-0.015625
sample_0,27.753333,-0.031280517578125
sample_0,27.76,-0.046905517578125
sample_0,27.766667,-0.054718017578125
sample_0,27.773333,-0.054718017578125
sample_0,27.78,-0.046905517578125
sample_0,27.786667,-0.046905517578125
sample_0,27.793333,-0.039093017578125
sample_0,27.8,-0.046905517578125
sample_0,27.806667,-0.046905517578125
sample_0,27.813333,-0.062530517578125
sample_0,27.82,-0.078155517578125
sample_0,27.826667,-0.078155517578125
sample_0,27.833333,-0.078155517578125
sample_0,27.84,-0.062530517578125
sample_0,27.846667,-0.046905517578125
sample_0,27.853333,-0.039093017578125
sample_0,27.86,-0.023468017578125
sample_0,27.866667,-0.007843017578125
sample_0,27.873333,0.015594482421875
sample_0,27.88,0.015625
sample_0,27.886667,0.0
sample_0,27.893333,-0.023468017578125
sample_0,27.9,-0.054718017578125
sample_0,27.906667,-0.078155517578125
sample_0,27.913333,-0.093780517578125
sample_0,27.92,-0.109405517578125
sample_0,27.926667,-0.109405517578125
sample_0,27.933333,-0.093780517578125
sample_0,27.94,-0.062530517578125
sample_0,27.946667,-0.023468017578125
sample_0,27.953333,0.007781982421875
sample_0,27.96,0.0234375
sample_0,27.966667,0.0234375
sample_0,27.973333,0.015625
sample_0,27.98,0.015625
sample_0,27.986667,0.015625
sample_0,27.993333,0.015625
sample_0,28.0,0.0078125
sample_0,28.006667,0.0
sample_0,28.013333,-0.007843017578125
sample_0,28.02,-0.023468017578125
sample_0,28.026667,-0.039093017578125
sample_0,28.033333,-0.062530517578125
sample_0,28.04,-0.085968017578125
sample_0,28.046667,-0.109405517578125
sample_0,28.053333,-0.125030517578125
sample_0,28.06,-0.140655517578125
sample_0,28.066667,-0.140655517578125
sample_0,28.073333,-0.140655517578125
sample_0,28.08,-0.132843017578125
sample_0,28.086667,-0.109405517578125
sample_0,28.093333,-0.031280517578125
sample_0,28.1,0.773406982421875
sample_0,28.106667,0.7890625
sample_0,28.113333,0.7890625
sample_0,28.12,0.40625
sample_0,28.126667,-0.3125
sample_0,28.133333,-0.656280517578125
sample_0,28.14,-0.656280517578125
sample_0,28.146667,-0.617218017578125
sample_0,28.153333,-0.414093017578125
sample_0,28.16,-0.117218017578125
sample_0,28.166667,0.054656982421875
sample_0,28.173333,0.1015625
sample_0,28.18,0.1015625
sample_0,28.186667,0.09375
sample_0,28.193333,0.09375
sample_0,28.2,0.1875
sample_0,28.206667,0.2734375
sample_0,28.213333,0.2734375
sample_0,28.22,0.234375
sample_0,28.226667,0.1640625
sample_0,28.233333,0.1328125
sample_0,28.24,0.1328125
sample_0,28.246667,0.1484375
sample_0,28.253333,0.1796875
sample_0,28.26,0.203125
sample_0,28.266667,0.2265625
sample_0,28.273333,0.25
sample_0,28.28,0.28125
sample_0,28.286667,0.3359375
sample_0,28.293333,0.3984375
sample_0,28.3,0.453125
sample_0,28.306667,0.5
sample_0,28.313333,0.5390625
sample_0,28.32,0.578125
sample_0,28.326667,0.6171875
sample_0,28.333333,0.640625
sample_0,28.34,0.6484375
sample_0,28.346667,0.6328125
sample_0,28.353333,0.6015625
sample_0,28.36,0.5703125
sample_0,28.366667,0.5390625
sample_0,28.373333,0.5
sample_0,28.38,0.4453125
sample_0,28.386667,0.3671875
sample_0,28.393333,0.28125
sample_0,28.4,0.2109375
sample_0,28.406667,0.1640625
sample_0,28.413333,0.109375
sample_0,28.42,0.046875
sample_0,28.426667,-0.0234375
sample_0,28.433333,-0.085968017578125
sample_0,28.44,-0.125030517578125
sample_0,28.446667,-0.140655517578125
sample_0,28.453333,-0.140655517578125
sample_0,28.46,-0.132843017578125
sample_0,28.466667,-0.125030517578125
sample_0,28.473333,-0.117218017578125
sample_0,28.48,-0.085968017578125
sample_0,28.486667,-0.054718017578125
sample_0,28.493333,-0.023468017578125
sample_0,28.5,-0.015655517578125
sample_0,28.506667,-0.031280517578125
sample_0,28.513333,-0.054718017578125
sample_0,28.52,-0.078155517578125
sample_0,28.526667,-0.085968017578125
sample_0,28.533333,-0.085968017578125
sample_0,28.54,-0.078155517578125
sample_0,28.546667,-0.070343017578125
sample_0,28.553333,-0.070343017578125
sample_0,28.56,-0.070343017578125
sample_0,28.566667,-0.070343017578125
sample_0,28.573333,-0.070343017578125
sample_0,28.58,-0.078155517578125
sample_0,28.586667,-0.085968017578125
sample_0,28.593333,-0.101593017578125
sample_0,28.6,-0.109405517578125
sample_0,28.606667,-0.109405517578125
sample_0,28.613333,-0.093780517578125
sample_0,28.62,-0.070343017578125
sample_0,28.626667,-0.046905517578125
sample_0,28.633333,-0.023468017578125
sample_0,28.64,-0.015655517578125
sample_0,28.646667,-0.015655517578125
sample_0,28.653333,-0.023468017578125
sample_0,28.66,-0.031280517578125
sample_0,28.666667,-0.031280517578125
sample_0,28.673333,-0.015655517578125
sample_0,28.68,-3.0517578125e-05
sample_0,28.686667,0.023406982421875
sample_0,28.693333,0.0625
sample_0,28.7,0.109375
sample_0,28.706667,0.140625
sample_0,28.713333,0.15625
sample_0,28.72,0.1640625
sample_0,28.726667,0.1484375
sample_0,28.733333,0.1328125
sample_0,28.74,0.1015625
sample_0,28.746667,0.0625
sample_0,28.753333,0.0234375
sample_0,28.76,0.0
sample_0,28.766667,-0.015655517578125
sample_0,28.773333,-0.031280517578125
sample_0,28.78,-0.054718017578125
sample_0,28.786667,-0.062530517578125
sample_0,28.793333,0.367156982421875
sample_0,28.8,0.9765625
sample_0,28.806667,-0.7421875
sample_0,28.813333,-0.7421875
sample_0,28.82,0.859375
sample_0,28.826667,0.0703125
sample_0,28.833333,-0.421875
sample_0,28.84,-0.523468017578125
sample_0,28.846667,-0.523468017578125
sample_0,28.853333,-0.445343017578125
sample_0,28.86,-0.343780517578125
sample_0,28.866667,-0.265655517578125
sample_0,28.873333,-0.140655517578125
sample_0,28.88,0.023406982421875
sample_0,28.886667,0.1484375
sample_0,28.893333,0.21875
sample_0,28.9,0.2421875
sample_0,28.906667,0.2421875
sample_0,28.913333,0.203125
sample_0,28.92,0.1484375
sample_0,28.926667,0.125
sample_0,28.933333,0.125
sample_0,28.94,0.1484375
sample_0,28.946667,0.1796875
sample_0,28.953333,0.203125
sample_0,28.96,0.2109375
sample_0,28.966667,0.21875
sample_0,28.973333,0.234375
sample_0,28.98,0.2578125
sample_0,28.986667,0.296875
sample_0,28.993333,0.34375
sample_0,29.0,0.3828125
sample_0,29.006667,0.421875
sample_0,29.013333,0.46875
sample_0,29.02,0.5
sample_0,29.026667,0.5234375
sample_0,29.033333,0.5390625
sample_0,29.04,0.546875
sample_0,29.046667,0.546875
sample_0,29.053333,0.53125
sample_0,29.06,0.5
sample_0,29.066667,0.4765625
sample_0,29.073333,0.453125
sample_0,29.08,0.421875
sample_0,29.086667,0.375
sample_0,29.093333,0.3125
sample_0,29.1,0.25
sample_0,29.106667,0.1875
sample_0,29.113333,0.125
sample_0,29.12,0.0546875
sample_0,29.126667,-0.0078125
sample_0,29.133333,-0.054718017578125
sample_0,29.14,-0.078155517578125
sample_0,29.146667,-0.070343017578125
sample_0,29.153333,-0.054718017578125
sample_0,29.16,-0.039093017578125
sample_0,29.166667,-0.023468017578125
sample_0,29.173333,-3.0517578125e-05
sample_0,29.18,0.015594482421875
sample_0,29.186667,0.0390625
sample_0,29.193333,0.046875
sample_0,29.2,0.03125
sample_0,29.206667,0.0
sample_0,29.213333,-0.031280517578125
sample_0,29.22,-0.062530517578125
sample_0,29.226667,-0.070343017578125
sample_0,29.233333,-0.070343017578125
sample_0,29.24,-0.070343017578125
sample_0,29.246667,-0.070343017578125
sample_0,29.253333,-0.062530517578125
sample_0,29.26,-0.046905517578125
sample_0,29.266667,-0.023468017578125
sample_0,29.273333,0.007781982421875
sample_0,29.28,0.0234375
sample_0,29.286667,0.0234375
sample_0,29.293333,0.0
sample_0,29.3,-0.031280517578125
sample_0,29.306667,-0.062530517578125
