time,LSB
17.473333,-2049.000000
17.480000,-2305.000000
17.486667,-2817.000000
17.493333,-3073.000000
17.500000,-3073.000000
17.506667,-2817.000000
17.513333,-2817.000000
17.520000,-2561.000000
17.526667,-2049.000000
17.533333,-1537.000000
17.540000,-769.000000
17.546667,-513.000000
17.553333,-257.000000
17.560000,0.000000
17.566667,256.000000
17.573333,512.000000
17.580000,768.000000
17.586667,1024.000000
17.593333,1280.000000
17.600000,1792.000000
17.606667,1792.000000
17.613333,1280.000000
17.620000,256.000000
17.626667,-768.000000
17.633333,-1537.000000
17.640000,-2305.000000
17.646667,-2817.000000
17.653333,-3329.000000
17.660000,-3329.000000
17.666667,-3073.000000
17.673333,-2561.000000
17.680000,-2049.000000
17.686667,-513.000000
17.693333,30463.000000
17.700000,-20992.000000
17.706667,-20992.000000
17.713333,-25344.000000
17.720000,15360.000000
17.726667,-19968.000000
17.733333,30463.000000
17.740000,30463.000000
17.746667,-27649.000000
17.753333,-14337.000000
17.760000,-5377.000000
17.766667,-1537.000000
17.773333,-769.000000
17.780000,-513.000000
17.786667,511.000000
17.793333,2048.000000
17.800000,3072.000000
17.806667,3072.000000
17.813333,3328.000000
17.820000,3328.000000
17.826667,5632.000000
17.833333,7680.000000
17.840000,9472.000000
17.846667,10752.000000
17.853333,11520.000000
17.860000,12032.000000
17.866667,12544.000000
17.873333,13312.000000
17.880000,14848.000000
17.886667,16384.000000
17.893333,17664.000000
17.900000,19200.000000
17.906667,20992.000000
17.913333,22528.000000
17.920000,24064.000000
17.926667,25088.000000
17.933333,25856.000000
17.940000,26112.000000
17.946667,25600.000000
17.953333,24576.000000
17.960000,23040.000000
17.966667,21248.000000
17.973333,19456.000000
17.980000,17408.000000
17.986667,14592.000000
17.993333,12032.000000
18.000000,9728.000000
18.006667,7424.000000
18.013333,5376.000000
18.020000,3072.000000
18.026667,1024.000000
18.033333,-256.000000
18.040000,-1024.000000
18.046667,-1537.000000
18.053333,-1537.000000
18.060000,-1025.000000
18.066667,-513.000000
18.073333,511.000000
18.080000,1024.000000
18.086667,1536.000000
18.093333,1536.000000
18.100000,1792.000000
18.106667,1536.000000
18.113333,1024.000000
18.120000,512.000000
18.126667,0.000000
18.133333,-256.000000
18.140000,-256.000000
18.146667,-256.000000
18.153333,-768.000000
18.160000,-1281.000000
18.166667,-2049.000000
18.173333,-2561.000000
18.180000,-3073.000000
18.186667,-3329.000000
18.193333,-3841.000000
18.200000,-4097.000000
18.206667,-3841.000000
18.213333,-3329.000000
18.220000,-2561.000000
18.226667,-2049.000000
18.233333,-1537.000000
18.240000,-769.000000
18.246667,-257.000000
18.253333,512.000000
18.260000,768.000000
18.266667,1024.000000
18.273333,768.000000
18.280000,0.000000
18.286667,-1024.000000
18.293333,-2305.000000
18.300000,-3585.000000
18.306667,-4609.000000
18.313333,-5889.000000
18.320000,-6913.000000
18.326667,-7937.000000
18.333333,-8961.000000
18.340000,-9473.000000
18.346667,-9729.000000
18.353333,5887.000000
18.360000,28672.000000
18.366667,-26368.000000
18.373333,-26368.000000
18.380000,21248.000000
18.386667,-14080.000000
18.393333,-32513.000000
18.400000,31743.000000
18.406667,31743.000000
18.413333,-27905.000000
18.420000,-18945.000000
18.426667,-14849.000000
18.433333,-13057.000000
18.440000,-10753.000000
18.446667,-6913.000000
18.453333,-4609.000000
18.460000,-3329.000000
18.466667,-3329.000000
18.473333,-3329.000000
18.480000,-2817.000000
18.486667,-769.000000
18.493333,511.000000
18.500000,1536.000000
18.506667,2048.000000
18.513333,2304.000000
18.520000,2560.000000
18.526667,3072.000000
18.533333,3840.000000
18.540000,5376.000000
18.546667,6656.000000
18.553333,7936.000000
18.560000,9472.000000
18.566667,11520.000000
18.573333,13312.000000
18.580000,15104.000000
18.586667,16384.000000
18.593333,17152.000000
18.600000,17920.000000
18.606667,17920.000000
18.613333,17664.000000
18.620000,16384.000000
18.626667,14848.000000
18.633333,12800.000000
18.640000,10496.000000
18.646667,8192.000000
18.653333,5632.000000
18.660000,3328.000000
18.666667,1280.000000
18.673333,-512.000000
18.680000,-1537.000000
18.686667,-2561.000000
18.693333,-2817.000000
18.700000,-2561.000000
18.706667,-2049.000000
18.713333,-1537.000000
18.720000,-1025.000000
18.726667,-257.000000
18.733333,256.000000
18.740000,768.000000
18.746667,768.000000
18.753333,256.000000
18.760000,256.000000
18.766667,0.000000
18.773333,0.000000
18.780000,-256.000000
18.786667,-512.000000
18.793333,-513.000000
18.800000,-513.000000
18.806667,-513.000000
18.813333,-1025.000000
18.820000,-1281.000000
18.826667,-1537.000000
18.833333,-1537.000000
18.840000,-1537.000000
18.846667,-1537.000000
18.853333,-1537.000000
18.860000,-1537.000000
18.866667,-1281.000000
18.873333,-769.000000
18.880000,-257.000000
18.886667,256.000000
18.893333,512.000000
18.900000,1024.000000
18.906667,1792.000000
18.913333,2560.000000
18.920000,3328.000000
18.926667,3328.000000
18.933333,3072.000000
18.940000,2304.000000
18.946667,1536.000000
18.953333,512.000000
18.960000,-256.000000
18.966667,-1536.000000
18.973333,-2561.000000
18.980000,-3329.000000
18.986667,-3841.000000
18.993333,-4609.000000
19.000000,-4865.000000
19.006667,-5121.000000
19.013333,11519.000000
19.020000,-32768.000000
19.026667,-24832.000000
19.033333,-24832.000000
19.040000,21248.000000
19.046667,-15360.000000
19.053333,-33025.000000
19.060000,-33025.000000
19.066667,-30977.000000
19.073333,-22017.000000
19.080000,-11009.000000
19.086667,-5121.000000
19.093333,-2049.000000
19.100000,-1025.000000
19.106667,-1025.000000
19.113333,-1025.000000
19.120000,-1025.000000
19.126667,-1025.000000
19.133333,1279.000000
19.140000,4352.000000
19.146667,5376.000000
19.153333,5376.000000
19.160000,5120.000000
19.166667,5120.000000
19.173333,5632.000000
19.180000,6400.000000
19.186667,7424.000000
19.193333,8192.000000
19.200000,9472.000000
19.206667,11008.000000
19.213333,12800.000000
19.220000,15104.000000
19.226667,17152.000000
19.233333,18944.000000
19.240000,20224.000000
19.246667,21248.000000
19.253333,22016.000000
19.260000,22528.000000
19.266667,22528.000000
19.273333,22016.000000
19.280000,20736.000000
19.286667,19200.000000
19.293333,17152.000000
19.300000,15104.000000
19.306667,12544.000000
19.313333,9984.000000
19.320000,7424.000000
19.326667,4864.000000
19.333333,2560.000000
19.340000,1024.000000
19.346667,-512.000000
19.353333,-1537.000000
19.360000,-2305.000000
19.366667,-2305.000000
19.373333,-2305.000000
19.380000,-2049.000000
19.386667,-1537.000000
19.393333,-1281.000000
19.400000,-769.000000
19.406667,-769.000000
19.413333,-513.000000
19.420000,-513.000000
19.426667,-257.000000
19.433333,-256.000000
19.440000,0.000000
19.446667,0.000000
19.453333,-256.000000
19.460000,-256.000000
19.466667,-512.000000
19.473333,-769.000000
19.480000,-1025.000000
19.486667,-1537.000000
19.493333,-2049.000000
19.500000,-2305.000000
19.506667,-2305.000000
19.513333,-2049.000000
19.520000,-1281.000000
19.526667,-513.000000
19.533333,255.000000
19.540000,1024.000000
19.546667,2048.000000
19.553333,3328.000000
19.560000,4096.000000
19.566667,4608.000000
19.573333,4352.000000
19.580000,3584.000000
19.586667,2560.000000
19.593333,1792.000000
19.600000,512.000000
19.606667,-512.000000
19.613333,-1793.000000
19.620000,-2817.000000
19.626667,-3585.000000
19.633333,-4097.000000
19.640000,-4609.000000
19.646667,-5377.000000
19.653333,-4865.000000
19.660000,24319.000000
19.666667,-26880.000000
19.673333,-26880.000000
19.680000,-33024.000000
19.686667,6400.000000
19.693333,-27392.000000
19.700000,24063.000000
19.706667,24063.000000
19.713333,31743.000000
19.720000,-20225.000000
19.726667,-10753.000000
19.733333,-5889.000000
19.740000,-3073.000000
19.746667,-769.000000
19.753333,1279.000000
19.760000,2304.000000
19.766667,2560.000000
19.773333,2560.000000
19.780000,3328.000000
19.786667,5120.000000
19.793333,6912.000000
19.800000,7424.000000
19.806667,7680.000000
19.813333,7680.000000
19.820000,7936.000000
19.826667,8448.000000
19.833333,8960.000000
19.840000,9728.000000
19.846667,11264.000000
19.853333,13056.000000
19.860000,14848.000000
19.866667,16896.000000
19.873333,18688.000000
19.880000,20480.000000
19.886667,21760.000000
19.893333,22784.000000
19.900000,23296.000000
19.906667,23040.000000
19.913333,22272.000000
19.920000,21248.000000
19.926667,19968.000000
19.933333,18432.000000
19.940000,16640.000000
19.946667,14336.000000
19.953333,12032.000000
19.960000,9472.000000
19.966667,7168.000000
19.973333,5120.000000
19.980000,3072.000000
19.986667,1024.000000
19.993333,-512.000000
20.000000,-1537.000000
20.006667,-2049.000000
20.013333,-2305.000000
20.020000,-2049.000000
20.026667,-1793.000000
20.033333,-1281.000000
20.040000,-769.000000
20.046667,-257.000000
20.053333,0.000000
20.060000,0.000000
20.066667,0.000000
20.073333,0.000000
