t_sec,range_detrended,heartbeat
13.25,0.7173247737604269,-0.5639610891361192
13.3,-1.2129360854860047,-0.5869363930171068
13.35,-1.378570281171027,-0.3243961597388771
13.4,1.2790591962405227,0.15028283393885722
13.45,0.5700350685335148,0.6444367681018847
13.5,0.3741856822491554,0.9037242446258426
13.55,0.8195609863227813,0.7310506636009872
13.6,0.4455230505780516,0.11290494236273357
13.65,-0.8069176117000723,-0.7245464868696355
13.7,-0.6528949973609781,-1.3876912593497686
13.75,-1.5125103849357744,-1.5066351367373911
13.8,-2.4150516805072253,-0.9500321887758355
13.85,1.337710512108536,0.0723973283978775
13.9,1.674036021909009,1.1011288275003104
13.95,1.6269652685557345,1.6669983447966228
14.0,1.4064033981550066,1.5339768702282532
14.05,0.2898848679249834,0.8042242472090141
14.1,0.8154791351465241,-0.15683688382794778
14.15,-1.003909786727159,-0.9136821449218966
14.2,-1.247785029398819,-1.1641037218816193
14.25,-1.3949413176611642,-0.8591357214939865
14.3,0.3067088139853719,-0.19600973549436493
14.35,1.300125292626693,0.4956947367629524
14.4,-0.30306014418309607,0.9059911466342075
14.45,1.0977556401060011,0.8623352003460074
14.5,0.3822507850040213,0.3797373694852688
14.55,-0.804476332568431,-0.35173674253642473
14.6,-0.40022890147226997,-1.029018453200178
14.65,-1.1830239880309905,-1.342189230494235
14.7,-1.503131622550035,-1.1080710864634673
14.75,-0.7543766631939173,-0.3792912014602182
14.8,0.13409619104395318,0.5452118800414667
14.85,2.5229388205511687,1.2463560097224908
14.9,1.1300383281337278,1.396963308400643
14.95,0.872016758850806,0.9366038798891844
15.0,-0.12498305186707852,0.1007577918081035
15.05,-0.4785397719452358,-0.7092012457206163
15.1,-0.7588919095406311,-1.1310143394292658
15.15,-1.1539916202613187,-1.0059478296477804
15.2,-0.49865719878815795,-0.4273429180967968
15.25,0.802078265815998,0.3305603119314392
15.3,1.322155798282719,0.948991045035181
15.35,0.5397716386597373,1.1930856206161708
15.4,1.3887537821742295,0.9836488393469617
15.45,-0.19215605585928483,0.4059943335719735
15.5,0.22152346313821683,-0.32608399000654137
15.55,-0.6336476278973164,-0.9384556619697569
15.6,-1.1443954051374279,-1.1931299855759028
15.65,-1.9475835322608004,-0.9925804363871851
15.7,-0.9107498525055627,-0.4391898489562305
15.75,1.2578444818514602,0.20357213111904596
15.8,0.6644070770985603,0.6442884872201973
15.85,-0.11026219205295933,0.7138020019654457
15.9,0.5468217951696487,0.43902014548439355
15.95,-0.46511690944739204,0.004781058029726915
16.0,-0.06601257617501936,-0.35708745313294604
16.05,-0.31562711631036205,-0.48143490755353524
16.1,-0.69888640898551,-0.3341497451670414
16.15,-0.6282570569423037,-0.009900976491799869
16.2,0.7514051133846221,0.32599808508404127
16.25,0.9851359098829368,0.5207557195262607
16.3,-0.30606861083644477,0.5008758777743768
16.35,0.18719014281489274,0.2921067890886579
16.4,0.0811628181398173,-0.0068060395567027775
16.45,-0.3340579079583867,-0.2715743324376788
16.5,0.15506554037314443,-0.39799326030107307
16.55,-1.4604761327873126,-0.33708135468802336
16.6,-0.08123325851693802,-0.11488986282022609
16.65,0.6610211187003255,0.17232304553298589
16.7,0.46744600503927786,0.3916282269411201
16.75,-0.5536198494101056,0.42486562918341314
16.8,0.4716245189345235,0.21994877933165025
16.85,-0.6577803688033849,-0.1732947014223322
16.9,0.05730103532211018,-0.5997973748599712
16.95,-0.6131454724731398,-0.8485058004224719
17.0,-1.875985925248145,-0.7540567630931632
17.05,-0.29833784779829137,-0.3043334531798987
17.1,0.5332979408724122,0.322542085525849
17.15,1.0658270612267455,0.8357125688766243
17.2,1.226075233322434,0.9863419089613357
17.25,0.5380586847381463,0.702931155064431
17.3,-0.2087825870056554,0.12577136643946923
17.35,-0.4091229071034337,-0.46940133678514384
17.4,0.2740632381114718,-0.80456718927955
17.45,-1.3183600712376329,-0.7210896023646614
17.5,0.1737622816992116,-0.2455586236481685
17.55,0.8589347097660776,0.41633867301801536
17.6,0.9862099079978645,0.9553734296561506
17.65,1.2979689276722683,1.084101548135686
17.7,0.7566383573453433,0.6720433682728192
17.75,0.16232613353794667,-0.1657196786655234
17.8,-0.34660309672692247,-1.082196264154574
17.85,-1.0004422539564959,-1.6369682063940671
17.9,-1.9421158135873038,-1.5150444230078381
17.95,-1.3855989630886252,-0.7129925559684014
18.0,1.7717201046627606,0.43064330495116865
18.05,1.9691592252897792,1.3996578545465745
18.1,2.0739589649955503,1.767657415900358
18.15,0.9577908536390952,1.4064620940732602
18.2,0.39516263707771543,0.5227706723802483
18.25,0.06467433497451393,-0.4707901283502066
18.3,-0.24211322409157737,-1.1575226944635664
18.35,-1.49343288292547,-1.2904541018067932
18.4,-1.51628994866501,-0.8757927953942168
18.45,0.10878820010677714,-0.14599476966766056
18.5,1.5265093188820478,0.5586006955373567
18.55,1.1958143242783428,0.9416499691962926
18.6,-0.038558505092905364,0.8636533985365626
18.65,-0.0685253076661578,0.37564053251878016
18.7,0.4804346677718384,-0.31504808115295146
18.75,-0.4699652143637942,-0.9176421922174145
18.8,-1.2194567977326123,-1.1577290645211122
18.85,-1.631180493322885,-0.8940501174714559
18.9,-0.6568765892339787,-0.2066118163135733
18.95,0.8448388603322649,0.6134073181832809
19.0,1.5126389405061718,1.1973227953510548
19.05,1.3022235633118628,1.290271212609624
19.1,-0.08442282977504853,0.8807975393405126
19.15,0.5667910910894431,0.1890442531935397
19.2,-1.5955470974539012,-0.46713656861823843
19.25,-0.08160540942467415,-0.8347460106348377
19.3,-1.151402871504825,-0.8249159941489111
19.35,-0.8331747534889384,-0.5149755093076432
19.4,-0.9130427289772485,-0.07923190958708404
19.45,1.2528957076191671,0.30003847853485055
19.5,0.1977370173271819,0.49735048968098794
19.55,-0.14337772857703815,0.4654949902897514
19.6,0.1950160338266681,0.22482661811554436
19.65,0.11700623466917012,-0.15184954116147872
19.7,-0.3709737374478857,-0.5451403717300359
19.75,-0.2017626370259443,-0.803255385545899
19.8,-1.2358352049106829,-0.7899568942499053
19.85,-0.2989239748493887,-0.4585865724617523
19.9,0.8182860611713816,0.0969808288067601
19.95,0.6889923745772963,0.6650143065042002
20.0,1.5588154919027024,1.0144896829801584
20.05,2.0842697521709863,1.0137332759202453
20.1,0.15485256600671432,0.6946761892496366
20.15,1.1924263260385595,0.22404033441401686
20.2,0.7209009393329731,-0.19517146864962379
20.25,-1.1372758344981002,-0.4265213327167429
20.3,0.25144385686194315,-0.44750029118727846
20.35,1.2760462414927543,-0.32664911940626234
20.4,-0.023087181992107693,-0.16572189831217432
20.45,-0.6279856677111672,-0.05576600358129375
20.5,-0.1160896202654356,-0.060806197763756606
20.55,0.6048754727482748,-0.20267155014972169
20.6,-0.2383181847014753,-0.4307414281982776
20.65,0.2992535362655006,-0.6090313221106114
20.7,-2.0396130769998733,-0.5680324711940746
20.75,-1.2019636280520318,-0.21431881264310956
20.8,1.3116187628043086,0.37807203764477626
20.85,1.1420380442983307,0.9724165165268006
20.9,0.10753617428645093,1.2769496843142105
20.95,-0.6257690916007377,1.0928516424029309
21.0,0.1263667383411966,0.4288278786272836
21.05,-0.9480484737510534,-0.4671329877762562
21.1,-1.9325757620860355,-1.1866221304938385
21.15,-2.2083557938384146,-1.3461739811343392
21.2,-3.009642989291803,-0.8087482705461893
21.25,-1.298112255042198,0.19222490769170314
21.3,0.10594007256297125,1.1397612977381775
21.35,0.7157823040956919,1.5154129988887977
21.4,0.6276325510410972,1.107345606600013
21.45,-2.1161567976145554,0.13380216994847066
21.5,-2.9110369973882038,-0.9029237441190552
21.55,-3.2304868415662193,-1.5193994370022854
21.6,-1.8137901490752255,-1.4966705992379905
21.65,-1.7018248352587804,-0.9289815732272718
21.7,-1.3333177197300992,-0.10283737054911617
21.75,-0.7064575795292913,0.6636182841255241
21.8,-0.5010017117534512,1.1224784147818982
21.85,0.2135049755477097,1.137525432323474
21.9,1.1879832337789107,0.7116765470754133
21.95,-1.4173262497981374,0.010659614958252283
22.0,-0.5986407593272555,-0.6619867076065874
22.05,-1.3882568494018115,-0.9775962337664619
22.1,-1.648010230550877,-0.7499749081332339
22.15,-0.7374193434462043,-0.057317924352710395
22.2,2.3228783434817566,0.774712502796339
22.25,1.258852990263662,1.3336520763825832
22.3,1.0434351663786263,1.330416945663973
22.35,0.9025407934579296,0.7378994248582573
22.4,0.17032121589428356,-0.20520600788004367
22.45,0.2915264034534064,-1.1086302030853192
22.5,-0.9823770302816364,-1.601658048093983
22.55,-1.599225071771195,-1.4915243904661428
22.6,0.17146077848537467,-0.8456490316829162
22.65,1.1970128011435464,0.04181491538155174
22.7,2.737237408371952,0.7869347667232897
22.75,0.7202192434898503,1.0891395417409666
22.8,1.5829890264560837,0.8585667498309122
22.85,2.5103474989319055,0.24781722575129594
22.9,0.5896403867304552,-0.4189399270387675
22.95,0.6469172206688362,-0.7949839441738432
23.0,-0.4865848753599071,-0.6809407160540302
23.05,0.359597502588885,-0.12915876614487312
23.1,2.814787189125584,0.5865331443368529
23.15,3.3962467229385234,1.122502928753884
23.2,1.2598873406104178,1.238486595715441
23.25,0.5486904262803023,0.8880713359881864
23.3,1.868418226390762,0.2039731304162132
23.35,1.1533776069342319,-0.5710931914365392
23.4,-0.05885113773955323,-1.162994818879602
23.45,-0.9904234882328029,-1.3522222043563132
23.5,-1.3131631965435524,-1.0647906649314791
23.55,0.7394683833286073,-0.4232901248964623
23.6,1.541078744519578,0.29533140756577236
23.65,1.3290612210122783,0.789783639014901
23.7,0.9533159821738884,0.8768838199926032
23.75,1.187486887208069,0.5635847499754885
23.8,-0.6154416619233499,0.022496419409928133
23.85,1.3147365094325043,-0.4953167402584242
23.9,-1.1685996417226718,-0.7605739756063968
23.95,-0.9317312151746159,-0.647619138864473
24.0,0.510895161502895,-0.18257335808563
24.05,0.0029456938417473204,0.45580844447493085
24.1,1.3476001000299682,0.992581074716755
24.15,0.3874335402302039,1.1628536252555863
24.2,0.18303607517316586,0.8352493945793386
24.25,0.4771426174435708,0.09906153181814795
24.3,-0.9711172907905344,-0.7419070931689572
24.35,-2.504938017515974,-1.2940531455363435
24.4,-2.3994344925639868,-1.273182340886739
24.45,-1.418635056141476,-0.6686581587168794
24.5,-0.3181418707364895,0.23523236976508644
24.55,0.2230113959648819,1.0032336117340244
24.6,-0.6138701275119796,1.2746408413700137
24.65,0.07834085535550656,0.9410079705767476
24.7,-1.0904101041448715,0.18577764032975175
24.75,-1.7628102065985685,-0.6213058778306306
24.8,-3.304340573697493,-1.1095490416154532
24.85,-1.6339278452138764,-1.0767733470690584
24.9,-1.8340556523808,-0.5666155259021662
24.95,-1.4616053794705905,0.16946622573319856
25.0,-0.9614309341273318,0.7953520530275716
25.05,0.14662287774209148,1.040323771091785
25.1,0.4081206291870329,0.8139736641205216
25.15,-1.6327289284517073,0.2376156767219254
25.2,-1.3755293930058474,-0.42112110548188186
25.25,-1.7919587510780997,-0.8751317074615212
25.3,-1.321080495317747,-0.9411377831313628
25.35,-0.6531656396789383,-0.6071729854885181
25.4,-1.5565484573115724,-0.02862571705485098
25.45,1.0014659944987063,0.536448256705769
25.5,0.2670077260959459,0.8325628432463068
25.55,0.44319576130227395,0.7217788868953195
25.6,1.1330745059166418,0.26085277146802355
25.65,-0.31229142132472915,-0.30912587310411516
25.7,0.09355561079162564,-0.6762399342796904
25.75,-1.0294449246484445,-0.6266083461008349
25.8,0.10242838266500892,-0.17040186485302675
25.85,1.9266602168966638,0.4598178158890275
25.9,2.5231992691846905,0.9397686823658
25.95,1.0908291269145678,1.02418424033215
26.0,1.086877434026406,0.652175221464025
26.05,1.4788746983329124,-0.0513990792846251
26.1,-0.4132278307792203,-0.8414591197899062
26.15,0.417362780236051,-1.433345438106049
26.2,0.08184243568035962,-1.5828762229911184
26.25,-0.33103410950787737,-1.1737902683272958
26.3,-0.6057668995820449,-0.29583038420067204
26.35,3.5110645492486374,0.7437896694337857
26.4,2.5542803474019773,1.5240325909704284
26.45,3.1630111382333093,1.703110882642685
26.5,1.512347300781147,1.1989775232586357
26.55,1.5935872989552384,0.24857301367228407
26.6,1.5632347203956984,-0.6971806617855159
26.65,-0.005904083831574487,-1.1974788729930759
26.7,-1.7901522521821485,-1.0518436985858655
26.75,0.9949198020722114,-0.4044015950689615
26.8,2.045799854025261,0.3510808740392582
26.85,2.380552375322649,0.8112147647770748
26.9,1.197873248474775,0.7868124593383212
26.95,0.17565469911066217,0.3660618466468778
27.0,0.08609189530844201,-0.19369665247369852
27.05,0.4117469890999734,-0.632130035258989
27.1,0.4308060706499024,-0.7915415980831946
27.15,-0.3001334680400952,-0.6356377639755248
27.2,-1.2891453685531293,-0.23077218933264287
27.25,0.9649232974013994,0.2709771094149811
27.3,0.5742713962867532,0.6612591991109112
27.35,0.8204261916086028,0.7469086643810942
27.4,0.33691191514280633,0.4503175634829376
27.45,0.03669373668587516,-0.1215690983522881
27.5,-2.197986321786449,-0.6983311600920082
27.55,-0.7147150046083752,-0.9641259219184499
27.6,-0.6203636930138163,-0.7191288606686782
27.65,-0.9329675149262499,-0.0027919351435766768
27.7,0.27073199293379047,0.8891115850543724
27.75,0.5336126625325472,1.5195724505304697
27.8,1.735618535004121,1.5225957893133515
27.85,-0.8063297605165912,0.8135368998273087
27.9,0.8747131694551825,-0.3283078092654726
27.95,-2.552114888313011,-1.379217253156319
28.0,-3.8291375328962265,-1.8466288586147692
28.05,-1.0631336848651374,-1.5404442250933672
28.1,-1.2893895933224513,-0.6663383221223098
28.15,0.1909666798192734,0.31661220991341055
28.2,0.6065804433684379,0.9698998698409148
28.25,0.8431056067156334,1.097939603757774
28.3,-0.3679989382722686,0.7932107627810535
28.35,0.5802409463297808,0.3136251030942371
28.4,-0.5985725032406669,-0.09445336966364899
28.45,-0.24126929002772776,-0.3083303067393822
28.5,-0.18844211730167912,-0.33226717683980683
28.55,-0.8554070886265687,-0.23164360853934438
28.6,-0.4270721598929619,-0.06895407899751772
28.65,0.7060265132910288,0.11493714989357502
28.7,-0.12996375970819468,0.2799105047757491
28.75,0.02346267333937242,0.36332761738441327
28.8,0.38403245349455317,0.2909410682501583
28.85,-0.6361141283249272,0.029290701601345087
28.9,0.24171367639607738,-0.3549828816416901
28.95,-0.24296818719650903,-0.6874560372474389
29.0,-1.8117354301862496,-0.7639461120018893
29.05,-1.913775139322479,-0.4799299381437533
29.1,1.4534507117072415,0.07977738427032055
29.15,1.0031331706490283,0.6650517226498038
29.2,-0.3417058698435797,0.987892617809606
29.25,0.5815290069178128,0.8719065394736076
29.3,0.20920566851819763,0.34275936299265347
29.35,-0.3448918425759506,-0.37539295979563986
29.4,-1.2050299023079853,-0.9518980820611567
29.45,-0.9371437142448957,-1.0980242186466413
29.5,-1.7197877846419054,-0.7133281072096002
29.55,-0.10588631019230242,0.04478317648801365
29.6,1.6054690762486288,0.819805704917422
29.65,0.5820832188675653,1.2271544566033374
29.7,1.1002717151061958,1.050712836627333
29.75,0.47212525834784685,0.3583499251439691
29.8,-0.7480343126910926,-0.5251972890449069
29.85,-0.8974673231138066,-1.1738783704688414
29.9,-0.3825837015150257,-1.2679503691974583
29.95,-1.7023448931597107,-0.7538795795757713
30.0,0.3628719529972596,0.1230672156423223
30.05,2.073329260672472,0.9353552510415695
30.1,1.45177234227183,1.2843591582549998
30.15,0.5283668539241226,0.9974533457191767
30.2,0.5554970019532113,0.21024832451200287
30.25,0.0097567762109685,-0.701559541102855
30.3,-1.0688175704557956,-1.3017646721108818
30.35,-1.1902980797976241,-1.3001101759827163
30.4,-1.2191700121925853,-0.6907725592833521
30.45,0.8219548946138309,0.24624358304816277
30.5,1.2791891350291333,1.085862112009656
30.55,1.537180240223505,1.4673816068480572
30.6,1.1355471877914183,1.2586243174059892
30.65,0.07720752748093414,0.5926791748121572
